"","Scenario_ID","Year","Month","WeeksPerYr.x","HrsPerWeek.x","CI05","CI25","CI50","CI75","CI95","WeeksPerYr.y","HrsPerWeek.y","BaselinePop","o_PopGrowth","o_Fertility_decr","o_MHIVTB_decr","o_ChildDis_decr","sheet_TaskValues","sheet_PopValues","sheet_SeasonalityCurves","sheet_Cadre","DeliveryModel","Geography_dontedit","Notes"
"1","ComprehensiveModel",2021,1,48,32,269.455833333333,277.45,281.578666666667,285.958333333334,292.783333333334,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Harari",NA
"2","ComprehensiveModel",2021,2,48,32,274.1975,284.516666666667,289.983333333333,295.529166666667,303.906666666667,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Harari",NA
"3","ComprehensiveModel",2021,3,48,32,276.335,287.808333333333,293.3755,299.629166666667,308.331666666667,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Harari",NA
"4","ComprehensiveModel",2021,4,48,32,261.664166666667,273.779166666667,279.0335,284.095833333334,292.699166666667,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Harari",NA
"5","ComprehensiveModel",2021,5,48,32,262.275833333333,272.208333333333,277.519666666667,283.3375,291.649166666667,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Harari",NA
"6","ComprehensiveModel",2021,6,48,32,264.9125,274.495833333334,281.251666666667,287.8375,297.104166666667,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Harari",NA
"7","ComprehensiveModel",2021,7,48,32,261.561666666667,270.233333333334,277.377833333334,283.104166666667,291.808333333334,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Harari",NA
"8","ComprehensiveModel",2021,8,48,32,253.528333333334,262.454166666667,269.089166666667,275.0375,282.81,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Harari",NA
"9","ComprehensiveModel",2021,9,48,32,251.8625,260.479166666667,266.5065,271.875,279.725,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Harari",NA
"10","ComprehensiveModel",2021,10,48,32,254.5775,262.8375,268.638166666667,273.658333333334,282.115,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Harari",NA
