"","Scenario_ID","Year","WeeksPerYr.x","HrsPerWeek.x","CI05","CI25","MeanHrs","CI75","CI95","WeeksPerYr.y","HrsPerWeek.y","BaselinePop","o_PopGrowth","o_Fertility_decr","o_MHIVTB_decr","o_ChildDis_decr","sheet_TaskValues","sheet_PopValues","sheet_SeasonalityCurves","sheet_Cadre","DeliveryModel","Geography_dontedit","Notes"
"11","ComprehensiveModel",2031,48,32,9509.40333333334,10312.9333333333,10822.5206666667,11301.2833333333,12383.695,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Afar",NA
"12","ComprehensiveModel",2032,48,32,9600.84083333331,10514.3041666667,11089.8721666667,11564.9458333333,12797.2725,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Afar",NA
"13","ComprehensiveModel",2033,48,32,9676.9175,10683.2666666667,11301.17,11911.4333333333,13031.6558333333,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Afar",NA
"14","ComprehensiveModel",2034,48,32,9883.10666666664,10877.7791666666,11505.3971666667,11923.5333333333,13336.7716666666,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Afar",NA
"15","ComprehensiveModel",2035,48,32,9904.09833333334,11012.0833333333,11704.6563333333,12233.5291666667,13685.005,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Afar",NA
"16","Comprehensive_A",2021,48,32,6739.75083333334,6880.70833333334,6956.69116666667,7037.76666666668,7180.68000000001,48,32,5000,FALSE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Afar",NA
"17","Comprehensive_A",2022,48,32,6831.34916666668,6977.72500000001,7093.62216666668,7204.33750000002,7356.66750000001,48,32,5000,FALSE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Afar",NA
"18","Comprehensive_A",2023,48,32,6950.84083333335,7121.38750000002,7239.17550000001,7374.90000000002,7539.44666666668,48,32,5000,FALSE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Afar",NA
"19","Comprehensive_A",2024,48,32,7031.71583333334,7246.70000000001,7376.22783333334,7538.16666666668,7692.94833333335,48,32,5000,FALSE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Afar",NA
"20","Comprehensive_A",2025,48,32,7471.37416666669,7748.91250000001,7931.29783333335,8145.64583333335,8321.26333333334,48,32,5000,FALSE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Afar",NA
"21","Comprehensive_A",2026,48,32,7398.42916666668,7733.4375,7926.21083333335,8126.96250000001,8340.86500000002,48,32,5000,FALSE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Afar",NA
"22","Comprehensive_A",2027,48,32,7383.49333333335,7653.59166666668,7888.14466666668,8103.7625,8373.28666666666,48,32,5000,FALSE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Afar",NA
"23","Comprehensive_A",2028,48,32,7328.94583333336,7596.3,7840.58583333335,8066.46250000002,8381.49666666668,48,32,5000,FALSE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Afar",NA
"24","Comprehensive_A",2029,48,32,7233.50250000002,7536.80416666668,7790.74066666668,8014.03333333333,8337.39250000001,48,32,5000,FALSE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Afar",NA
"25","Comprehensive_A",2030,48,32,7150.89833333335,7493.82083333333,7745.81316666668,7985.17083333335,8316.06000000001,48,32,5000,FALSE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Afar",NA
"26","Comprehensive_A",2031,48,32,7138.92416666668,7444.42500000002,7690.33866666668,7914.78749999999,8264.05666666667,48,32,5000,FALSE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Afar",NA
"27","Comprehensive_A",2032,48,32,7064.74166666668,7363.37916666667,7635.20133333335,7873.93750000001,8265.42000000001,48,32,5000,FALSE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Afar",NA
"28","Comprehensive_A",2033,48,32,6943.89583333335,7324.92916666669,7550.55566666668,7775.74166666668,8119.74416666669,48,32,5000,FALSE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Afar",NA
"29","Comprehensive_A",2034,48,32,6877.05916666668,7240.84166666667,7467.43766666668,7730.99166666667,8029.79416666669,48,32,5000,FALSE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Afar",NA
"30","Comprehensive_A",2035,48,32,6796.6175,7154.10000000001,7381.32783333335,7619.77083333335,7984.70916666668,48,32,5000,FALSE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Afar",NA
"31","Comprehensive_B",2021,48,32,6705.74583333334,6863.80416666666,6935.2,7017.3625,7140.04333333334,48,32,5000,FALSE,FALSE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Afar",NA
"32","Comprehensive_B",2022,48,32,6773.55333333336,6935.95000000002,7040.80333333334,7145.22916666669,7298.84333333334,48,32,5000,FALSE,FALSE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Afar",NA
"33","Comprehensive_B",2023,48,32,6866.05750000001,7050.13750000003,7153.01783333335,7271.72083333334,7425.96833333336,48,32,5000,FALSE,FALSE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Afar",NA
"34","Comprehensive_B",2024,48,32,6910.74250000001,7121.30416666668,7251.90483333335,7407.30416666669,7562.40750000001,48,32,5000,FALSE,FALSE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Afar",NA
"35","Comprehensive_B",2025,48,32,7325.75333333336,7591.48750000001,7769.38716666668,7968.39583333337,8132.53750000001,48,32,5000,FALSE,FALSE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Afar",NA
"36","Comprehensive_B",2026,48,32,7253.0116666667,7569.94166666668,7728.50683333335,7921.62916666667,8112.49583333336,48,32,5000,FALSE,FALSE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Afar",NA
"37","Comprehensive_B",2027,48,32,7213.39250000002,7453.86666666669,7659.68000000001,7857.76666666667,8098.52666666667,48,32,5000,FALSE,FALSE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Afar",NA
"38","Comprehensive_B",2028,48,32,7155.56083333335,7347.87916666669,7584.48466666668,7792.00416666669,8041.82416666667,48,32,5000,FALSE,FALSE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Afar",NA
"39","Comprehensive_B",2029,48,32,7046.89500000002,7270.59166666668,7511.28483333335,7694.35416666667,8026.93666666669,48,32,5000,FALSE,FALSE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Afar",NA
"40","Comprehensive_B",2030,48,32,6906.74583333335,7200.98333333335,7440.63250000002,7647.17083333335,7901.29833333334,48,32,5000,FALSE,FALSE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Afar",NA
"41","Comprehensive_B",2031,48,32,6873.25583333335,7153.15000000001,7363.82300000002,7584.95416666668,7864.79750000001,48,32,5000,FALSE,FALSE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Afar",NA
"42","Comprehensive_B",2032,48,32,6801.89833333334,7061.81666666668,7293.66750000002,7516.20416666668,7769.13000000003,48,32,5000,FALSE,FALSE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Afar",NA
"43","Comprehensive_B",2033,48,32,6668.85333333335,6995.46666666668,7199.82283333335,7388.6041666667,7692.20750000003,48,32,5000,FALSE,FALSE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Afar",NA
"44","Comprehensive_B",2034,48,32,6608.78583333335,6883.45833333334,7110.23450000002,7303.59166666668,7638.12083333334,48,32,5000,FALSE,FALSE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Afar",NA
"45","Comprehensive_B",2035,48,32,6502.11500000001,6844.50000000002,7022.92750000002,7219.22916666668,7543.80333333335,48,32,5000,FALSE,FALSE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Afar",NA
