"","Scenario_ID","Year","WeeksPerYr.x","HrsPerWeek.x","CI05","CI25","MeanHrs","CI75","CI95","WeeksPerYr.y","HrsPerWeek.y","BaselinePop","o_PopGrowth","o_Fertility_decr","o_MHIVTB_decr","o_ChildDis_decr","sheet_TaskValues","sheet_PopValues","sheet_SeasonalityCurves","sheet_Cadre","DeliveryModel","Geography_dontedit","Notes"
"11","DHS1900",2031,48,32,7498.39583333335,7896.67083333335,8173.13716666668,8458.09166666669,8851.44750000001,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues_DHS1900","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Oromia",NA
"12","DHS1900",2032,48,32,7564.34833333336,8025.21250000001,8299.71116666668,8592.54166666667,9106.99833333335,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues_DHS1900","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Oromia",NA
"13","DHS1900",2033,48,32,7653.0116666667,8122.32083333336,8418.95416666668,8743.75416666667,9261.78333333335,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues_DHS1900","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Oromia",NA
"14","DHS1900",2034,48,32,7722.36750000002,8205.81666666667,8543.13400000001,8855.80416666667,9439.87083333331,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues_DHS1900","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Oromia",NA
"15","DHS1900",2035,48,32,7745.37333333333,8341.65,8669.34433333334,8967.47500000002,9691.43166666668,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues_DHS1900","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Oromia",NA
"16","DHS1911",2021,48,32,6715.00833333333,6848.85,6927.29300000001,7001.61666666668,7146.81583333334,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Oromia",NA
"17","DHS1911",2022,48,32,6680.29833333335,6840.94166666668,6946.49266666668,7056.72083333334,7199.83750000003,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Oromia",NA
"18","DHS1911",2023,48,32,6665.21583333334,6829.30416666668,6968.29916666668,7114.80000000001,7229.50000000003,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Oromia",NA
"19","DHS1911",2024,48,32,6632.07916666669,6842.10416666666,6992.41450000001,7123.81250000002,7314.45916666667,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Oromia",NA
"20","DHS1911",2025,48,32,7020.35250000002,7287.15000000003,7453.17066666668,7630.69583333335,7846.61416666666,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Oromia",NA
"21","DHS1911",2026,48,32,7039.72083333337,7363.57083333336,7529.25550000002,7712.15416666669,7996.25000000003,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Oromia",NA
"22","DHS1911",2027,48,32,7096.21000000001,7416.91250000002,7605.20450000002,7766.88333333335,8089.59083333334,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Oromia",NA
"23","DHS1911",2028,48,32,7156.34583333334,7468.07083333333,7683.82466666668,7886.43333333336,8245.9875,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Oromia",NA
"24","DHS1911",2029,48,32,7181.54250000002,7520.56250000002,7766.35483333335,8023.53750000002,8430.83083333336,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Oromia",NA
"25","DHS1911",2030,48,32,7233.99000000003,7591.12083333336,7857.69116666668,8115.53333333336,8496.03916666668,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Oromia",NA
"26","DHS1911",2031,48,32,7338.87916666669,7668.20000000002,7948.92483333335,8234.92916666668,8621.78416666669,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Oromia",NA
"27","DHS1911",2032,48,32,7355.40250000002,7777.93333333335,8052.78366666668,8338.34166666667,8785.23416666669,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Oromia",NA
"28","DHS1911",2033,48,32,7378.94250000001,7855.35000000002,8148.17133333335,8451.49166666668,8948.06833333336,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Oromia",NA
"29","DHS1911",2034,48,32,7483.35083333336,7910.97500000001,8249.54616666668,8572.95,9082.28500000001,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Oromia",NA
"30","DHS1911",2035,48,32,7461.92250000003,8046.76666666667,8354.74500000001,8671.31250000001,9228.73916666665,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Oromia",NA
"31","flatminus",2021,48,32,6739.43083333335,6866.98333333334,6948.84250000001,7027.07500000002,7174.10583333334,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues_flatminus","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Oromia",NA
"32","flatminus",2022,48,32,6719.05000000001,6885.80416666668,6995.04266666668,7121.87083333334,7265.04083333336,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues_flatminus","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Oromia",NA
"33","flatminus",2023,48,32,6744.16250000001,6904.8375,7047.68850000001,7186.37916666668,7321.96833333334,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues_flatminus","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Oromia",NA
"34","flatminus",2024,48,32,6736.53166666666,6945.78333333335,7111.87416666668,7247.34583333336,7457.02000000003,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues_flatminus","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Oromia",NA
"35","flatminus",2025,48,32,7165.06166666668,7453.07083333335,7618.32066666668,7794.85000000002,8046.56750000001,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues_flatminus","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Oromia",NA
"36","flatminus",2026,48,32,7226.04583333336,7564.06666666671,7740.72133333335,7937.92916666668,8229.49166666669,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues_flatminus","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Oromia",NA
"37","flatminus",2027,48,32,7352.58000000001,7663.01250000002,7868.27150000002,8045.9,8397.27000000001,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues_flatminus","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Oromia",NA
"38","flatminus",2028,48,32,7472.89166666667,7753.63333333335,7995.38350000002,8208.33333333335,8567.83750000001,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues_flatminus","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Oromia",NA
"39","flatminus",2029,48,32,7532.19250000001,7878.94166666669,8133.37066666668,8379.97500000002,8798.32500000001,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues_flatminus","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Oromia",NA
"40","flatminus",2030,48,32,7613.22750000003,7990.75833333335,8278.04050000001,8532.92500000002,8953.0625,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues_flatminus","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Oromia",NA
"41","flatminus",2031,48,32,7681.3516666667,8139.75000000002,8423.38850000001,8728.34583333335,9169.86583333334,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues_flatminus","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Oromia",NA
"42","flatminus",2032,48,32,7818.49416666669,8263.21250000002,8588.17283333334,8892.71250000002,9448.65666666666,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues_flatminus","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Oromia",NA
"43","flatminus",2033,48,32,7883.51750000004,8381.08333333335,8736.36200000001,9087.31666666667,9547.31916666668,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues_flatminus","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Oromia",NA
"44","flatminus",2034,48,32,8003.8116666667,8494.55000000002,8896.82933333334,9228.94583333334,9813.025,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues_flatminus","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Oromia",NA
"45","flatminus",2035,48,32,8077.70083333333,8666.57500000001,9062.02633333334,9403.71249999999,10187.9916666667,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues_flatminus","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Oromia",NA
