"","Scenario_ID","Year","WeeksPerYr.x","HrsPerWeek.x","CI05","CI25","CI50","CI75","CI95","WeeksPerYr.y","HrsPerWeek.y","BaselinePop","o_PopGrowth","o_Fertility_decr","o_MHIVTB_decr","o_ChildDis_decr","sheet_TaskValues","sheet_PopValues","sheet_SeasonalityCurves","sheet_Cadre","DeliveryModel","Geography_dontedit","Notes"
"1","ComprehensiveModel",2021,48,32,2767.5775,2877.17500000001,2929.75616666667,2996.54583333334,3074.4325,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Addis Ababa",NA
"2","ComprehensiveModel",2022,48,32,2880.17916666667,3014.54583333333,3084.07966666667,3162.20833333334,3268.24583333334,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Addis Ababa",NA
"3","ComprehensiveModel",2023,48,32,2957.84916666667,3165.13333333334,3239.81950000001,3332.6375,3449.52916666667,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Addis Ababa",NA
"4","ComprehensiveModel",2024,48,32,3062.33500000001,3276.21250000001,3385.24566666667,3495.75833333335,3654.21583333334,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Addis Ababa",NA
"5","ComprehensiveModel",2025,48,32,3167.77333333335,3385.9,3523.45550000001,3655.65833333335,3846.33333333335,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Addis Ababa",NA
"6","ComprehensiveModel",2026,48,32,3262.35666666667,3417.87083333334,3596.50533333334,3775.13750000001,3949.32916666668,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Addis Ababa",NA
"7","ComprehensiveModel",2027,48,32,3272.62333333333,3453.24583333334,3641.32000000001,3800.55416666668,4075.50333333335,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Addis Ababa",NA
"8","ComprehensiveModel",2028,48,32,3268.755,3509.92083333334,3680.95450000001,3852.83750000001,4175.13166666666,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Addis Ababa",NA
"9","ComprehensiveModel",2029,48,32,3240.845,3563.31666666667,3716.41866666667,3896.92916666667,4180.65250000001,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Addis Ababa",NA
"10","ComprehensiveModel",2030,48,32,3230.05666666668,3556.6,3739.33750000001,3927.70833333333,4258.21250000001,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Addis Ababa",NA
"11","ComprehensiveModel",2031,48,32,3253.30583333334,3568.27500000001,3751.08750000001,3928.725,4308.52166666667,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Addis Ababa",NA
"12","ComprehensiveModel",2032,48,32,3234.64333333334,3556.01666666667,3766.13783333334,3961.13333333333,4433.01583333333,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Addis Ababa",NA
"13","ComprehensiveModel",2033,48,32,3227.74333333334,3512.15,3754.95333333334,3983.73333333334,4424.3725,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Addis Ababa",NA
"14","ComprehensiveModel",2034,48,32,3232.84333333333,3473.4,3752.89066666667,3985.70833333333,4458.91333333334,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Addis Ababa",NA
"15","ComprehensiveModel",2035,48,32,3258.74750000001,3470.60416666667,3741.9255,3983.10833333334,4444.12250000001,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Addis Ababa",NA
"16","Comprehensive_A",2021,48,32,2707.22416666667,2804.825,2859.27266666667,2915.75416666667,2993.83916666668,48,32,5000,FALSE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Addis Ababa",NA
"17","Comprehensive_A",2022,48,32,2741.46166666667,2871.25,2934.38600000001,3002.28333333334,3097.18333333334,48,32,5000,FALSE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Addis Ababa",NA
"18","Comprehensive_A",2023,48,32,2764.1425,2937.04583333333,3001.68916666667,3086.87083333334,3173.70583333335,48,32,5000,FALSE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Addis Ababa",NA
"19","Comprehensive_A",2024,48,32,2810.81083333334,2971.27083333334,3056.94450000001,3159.18333333334,3276.93833333333,48,32,5000,FALSE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Addis Ababa",NA
"20","Comprehensive_A",2025,48,32,2832.91333333334,2985.98333333334,3098.83483333334,3206.91666666667,3347.95333333334,48,32,5000,FALSE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Addis Ababa",NA
"21","Comprehensive_A",2026,48,32,2852.16916666667,2957.71250000001,3082.02600000001,3183.50833333334,3323.06166666667,48,32,5000,FALSE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Addis Ababa",NA
"22","Comprehensive_A",2027,48,32,2779.93166666667,2923.35833333334,3041.20800000001,3147.35000000001,3306.47166666667,48,32,5000,FALSE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Addis Ababa",NA
"23","Comprehensive_A",2028,48,32,2717.57666666667,2891.71250000001,2997.83066666667,3103.43333333333,3245.3275,48,32,5000,FALSE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Addis Ababa",NA
"24","Comprehensive_A",2029,48,32,2660.0225,2862.4375,2955.32883333334,3052.79583333333,3244.695,48,32,5000,FALSE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Addis Ababa",NA
"25","Comprehensive_A",2030,48,32,2609.73666666667,2790.52083333334,2905.1245,3020.47916666667,3194.97833333334,48,32,5000,FALSE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Addis Ababa",NA
"26","Comprehensive_A",2031,48,32,2567.42666666667,2744.19166666667,2848.744,2939.11666666667,3146.26416666667,48,32,5000,FALSE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Addis Ababa",NA
"27","Comprehensive_A",2032,48,32,2493.995,2671.25416666667,2797.68366666667,2916.225,3147.65583333333,48,32,5000,FALSE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Addis Ababa",NA
"28","Comprehensive_A",2033,48,32,2450.21666666667,2610.59166666667,2731.779,2864.85833333334,3072.81583333334,48,32,5000,FALSE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Addis Ababa",NA
"29","Comprehensive_A",2034,48,32,2403.12333333334,2533.2,2676.91116666667,2811.29166666667,3006.20500000001,48,32,5000,FALSE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Addis Ababa",NA
"30","Comprehensive_A",2035,48,32,2333.54666666667,2485.52916666667,2618.82216666667,2759.0875,2912.44666666667,48,32,5000,FALSE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Addis Ababa",NA
"31","Comprehensive_B",2021,48,32,2700.57916666667,2802.7125,2849.873,2903.96250000001,2981.53583333334,48,32,5000,FALSE,FALSE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Addis Ababa",NA
"32","Comprehensive_B",2022,48,32,2724.935,2856.04583333333,2913.77233333334,2980.95833333334,3079.34666666668,48,32,5000,FALSE,FALSE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Addis Ababa",NA
"33","Comprehensive_B",2023,48,32,2738.585,2908.33333333334,2969.59683333334,3050.61666666667,3135.10583333334,48,32,5000,FALSE,FALSE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Addis Ababa",NA
"34","Comprehensive_B",2024,48,32,2775.35166666667,2920.57916666667,3011.38333333334,3114.70000000001,3229.74583333334,48,32,5000,FALSE,FALSE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Addis Ababa",NA
"35","Comprehensive_B",2025,48,32,2787.80416666667,2935.69166666668,3043.51166666667,3154.07916666668,3285.12833333334,48,32,5000,FALSE,FALSE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Addis Ababa",NA
"36","Comprehensive_B",2026,48,32,2793.41916666667,2892.08333333334,3015.45516666667,3118.00416666667,3253.39166666667,48,32,5000,FALSE,FALSE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Addis Ababa",NA
"37","Comprehensive_B",2027,48,32,2707.0625,2857.0625,2968.3345,3064.88333333334,3214.86166666667,48,32,5000,FALSE,FALSE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Addis Ababa",NA
"38","Comprehensive_B",2028,48,32,2650.20750000001,2809.3,2914.391,3018.5625,3156.49166666667,48,32,5000,FALSE,FALSE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Addis Ababa",NA
