"","Scenario_ID","Year","WeeksPerYr.x","HrsPerWeek.x","CI05","CI25","CI50","CI75","CI95","WeeksPerYr.y","HrsPerWeek.y","BaselinePop","o_PopGrowth","o_Fertility_decr","o_MHIVTB_decr","o_ChildDis_decr","sheet_TaskValues","sheet_PopValues","sheet_SeasonalityCurves","sheet_Cadre","DeliveryModel","Geography_dontedit","Notes"
"1","DHS1900",2021,48,32,3345.28333333334,3468.92500000001,3543.07116666668,3622.02500000002,3721.52333333335,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues_DHS1900","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Oromia",NA
"2","DHS1900",2022,48,32,3289.99333333333,3473.02500000001,3549.65600000001,3667.65416666667,3747.43250000001,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues_DHS1900","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Oromia",NA
"3","DHS1900",2023,48,32,3288.62416666667,3447.0875,3562.86883333334,3680.07083333335,3785.94000000001,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues_DHS1900","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Oromia",NA
"4","DHS1900",2024,48,32,3286.06500000001,3459.02500000002,3585.05316666668,3723.38750000001,3889.81083333336,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues_DHS1900","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Oromia",NA
"5","DHS1900",2025,48,32,3244.79416666667,3474.47500000001,3610.84933333334,3773.99583333333,3997.06166666669,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues_DHS1900","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Oromia",NA
"6","DHS1900",2026,48,32,3284.49750000001,3504.82083333334,3683.32600000001,3855.725,4065.66916666668,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues_DHS1900","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Oromia",NA
"7","DHS1900",2027,48,32,3360.54083333334,3545.77083333334,3756.70000000001,3941.47500000001,4188.61333333335,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues_DHS1900","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Oromia",NA
"8","DHS1900",2028,48,32,3389.33166666667,3639.87500000001,3833.53433333334,4040.92083333334,4298.67250000002,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues_DHS1900","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Oromia",NA
"9","DHS1900",2029,48,32,3435.12250000001,3712.91666666668,3914.01000000001,4118.76666666667,4474.66916666668,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues_DHS1900","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Oromia",NA
"10","DHS1900",2030,48,32,3500.46250000001,3747.65000000001,3998.40050000001,4257.11250000001,4566.14916666669,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues_DHS1900","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Oromia",NA
"11","DHS1900",2031,48,32,3555.27083333334,3839.7875,4089.55916666668,4357.77500000002,4734.25916666667,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues_DHS1900","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Oromia",NA
"12","DHS1900",2032,48,32,3619.655,3900.42916666667,4192.19916666668,4478.72500000001,4916.50750000001,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues_DHS1900","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Oromia",NA
