"","Scenario_ID","Year","Task_ID","ServiceCat","ClinicalOrNon","CI05","CI25","MeanHrs","CI75","CI95","WeeksPerYr","HrsPerWeek","BaselinePop","o_PopGrowth","o_Fertility_decr","o_MHIVTB_decr","o_ChildDis_decr","sheet_TaskValues","sheet_PopValues","sheet_SeasonalityCurves","sheet_Cadre","DeliveryModel","Geography_dontedit","Notes"
"27","ComprehensiveModel",2021,"DPC.Hyp.122C","NCDs","Clinical",0.631666666666667,0.7,0.793333333333333,0.866666666666667,1.00083333333333,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Dire Dawa",NA
"28","ComprehensiveModel",2021,"DPC.Hyp.122D","NCDs","Clinical",0.416666666666667,0.483333333333333,0.532333333333333,0.566666666666667,0.65,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Dire Dawa",NA
"29","ComprehensiveModel",2021,"DPC.Hyp.122E","NCDs","Clinical",0.383333333333333,0.433333333333333,0.4785,0.516666666666667,0.583333333333333,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Dire Dawa",NA
"30","ComprehensiveModel",2021,"DPC.Hyp.122F","NCDs","Clinical",0.349166666666667,0.383333333333333,0.433833333333333,0.466666666666667,0.566666666666667,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Dire Dawa",NA
"31","ComprehensiveModel",2021,"DPC.MH.130B","Mental health","Clinical",1.25,1.51666666666667,1.7095,1.93333333333333,2.13333333333333,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Dire Dawa",NA
"32","ComprehensiveModel",2021,"DPC.MH.130C","Mental health","Clinical",1.26666666666667,1.5,1.6365,1.7875,2.05083333333333,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Dire Dawa",NA
"33","ComprehensiveModel",2021,"DPC.MH.130D","Mental health","Clinical",0.649166666666667,0.733333333333333,0.804,0.866666666666667,0.983333333333333,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Dire Dawa",NA
"34","ComprehensiveModel",2021,"DPC.MH.130E","Mental health","Clinical",0.55,0.629166666666667,0.686,0.733333333333333,0.834166666666666,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Dire Dawa",NA
"35","ComprehensiveModel",2021,"DPC.MH.130F","Mental health","Clinical",0.5325,0.616666666666667,0.6795,0.733333333333333,0.817499999999999,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Dire Dawa",NA
"36","ComprehensiveModel",2021,"DPC.Mlr.102","Campaign","Non-clinical",6.39666666666667,7.6125,8.39216666666667,9.22083333333333,10.3675,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Dire Dawa",NA
"37","ComprehensiveModel",2021,"DPC.Mlr.103A","Malaria","Clinical",0.0666666666666667,0.0833333333333333,0.118722222222222,0.133333333333333,0.2,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Dire Dawa",NA
"38","ComprehensiveModel",2021,"DPC.Mlr.103B","Malaria","Clinical",0.05,0.0666666666666667,0.0798611111111111,0.1,0.133333333333333,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Dire Dawa",NA
"39","ComprehensiveModel",2021,"DPC.Mlr.103C","Malaria","Clinical",0.316666666666667,0.383333333333333,0.503638888888889,0.583333333333333,0.833333333333333,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Dire Dawa",NA
"40","ComprehensiveModel",2021,"DPC.Mlr.104A","Malaria","Clinical",0.0166666666666667,0.0166666666666667,0.0202083333333333,0.0166666666666667,0.0333333333333333,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Dire Dawa",NA
"41","ComprehensiveModel",2021,"DPC.Mlr.104B","Malaria","Clinical",0.0166666666666667,0.0166666666666667,0.0199354657687991,0.0166666666666667,0.0333333333333333,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Dire Dawa",NA
"42","ComprehensiveModel",2021,"DPC.NTD.159","Campaign","Non-clinical",6.465,7.625,8.55083333333333,9.2875,11.1391666666667,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Dire Dawa",NA
"43","ComprehensiveModel",2021,"DPC.NTD.165","NTDs","Clinical",0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Dire Dawa",NA
"44","ComprehensiveModel",2021,"DPC.NTD.166","NTDs","Clinical",0.2,0.233333333333333,0.263,0.3,0.35,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Dire Dawa",NA
"45","ComprehensiveModel",2021,"DPC.NTD.171","Campaign","Non-clinical",6.63083333333333,7.68333333333333,8.63183333333333,9.575,10.65,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Dire Dawa",NA
"46","ComprehensiveModel",2021,"DPC.NTD.174","NTDs","Clinical",2.61083333333333,2.9,3.23183333333333,3.52083333333333,4.00166666666667,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Dire Dawa",NA
"47","ComprehensiveModel",2021,"DPC.Oph.136","NCDs","Clinical",0.0166666666666667,0.0166666666666667,0.0238333333333333,0.0333333333333333,0.0333333333333333,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Dire Dawa",NA
