"","Scenario_ID","DeliveryModel.x","Year","WeeksPerYr.x","Cadre","CI05","CI25","CI50","CI75","CI95","WeeksPerYr.y","HrsPerWeek","BaselinePop","o_PopGrowth","o_Fertility_decr","o_MHIVTB_decr","o_ChildDis_decr","sheet_TaskValues","sheet_PopValues","sheet_SeasonalityCurves","sheet_Cadre","DeliveryModel.y","Geography_dontedit","Notes"
"37","Addis_DHS1900","Comprehensive",2026,48,"FH_hrs",0,0,0,0,0,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Addis Ababa",NA
"38","Addis_DHS1900","Comprehensive",2026,48,"HEW_hrs",434.585450000003,448.799500000002,458.850640000002,470.131000000003,487.101150000003,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Addis Ababa",NA
"39","Addis_DHS1900","Comprehensive",2026,48,"HO_hrs",434.585450000003,448.799500000002,458.850640000002,470.131000000003,487.101150000003,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Addis Ababa",NA
"40","Addis_DHS1900","Comprehensive",2026,48,"MW_hrs",434.585450000003,448.799500000002,458.850640000002,470.131000000003,487.101150000003,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Addis Ababa",NA
"41","Addis_DHS1900","Comprehensive",2026,48,"RN_hrs",0,0,0,0,0,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Addis Ababa",NA
"42","Addis_DHS1900","Comprehensive",2026,48,"UN_hrs",434.585450000003,448.799500000002,458.850640000002,470.131000000003,487.101150000003,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Addis Ababa",NA
"43","Addis_DHS1900","Comprehensive",2027,48,"EH_hrs",0,0,0,0,0,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Addis Ababa",NA
"44","Addis_DHS1900","Comprehensive",2027,48,"FH_hrs",0,0,0,0,0,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Addis Ababa",NA
"45","Addis_DHS1900","Comprehensive",2027,48,"HEW_hrs",437.591800000001,450.278750000002,463.045830000002,474.408000000002,492.544100000002,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Addis Ababa",NA
"46","Addis_DHS1900","Comprehensive",2027,48,"HO_hrs",437.591800000001,450.278750000002,463.045830000002,474.408000000002,492.544100000002,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Addis Ababa",NA
"47","Addis_DHS1900","Comprehensive",2027,48,"MW_hrs",437.591800000001,450.278750000002,463.045830000002,474.408000000002,492.544100000002,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Addis Ababa",NA
"48","Addis_DHS1900","Comprehensive",2027,48,"RN_hrs",0,0,0,0,0,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Addis Ababa",NA
"49","Addis_DHS1900","Comprehensive",2027,48,"UN_hrs",437.591800000001,450.278750000002,463.045830000002,474.408000000002,492.544100000002,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Addis Ababa",NA
"50","Addis_DHS1900","Comprehensive",2028,48,"EH_hrs",0,0,0,0,0,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Addis Ababa",NA
"51","Addis_DHS1900","Comprehensive",2028,48,"FH_hrs",0,0,0,0,0,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Addis Ababa",NA
"52","Addis_DHS1900","Comprehensive",2028,48,"HEW_hrs",439.434400000002,453.543000000002,466.774760000002,478.401750000002,499.941650000002,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Addis Ababa",NA
"53","Addis_DHS1900","Comprehensive",2028,48,"HO_hrs",439.434400000002,453.543000000002,466.774760000002,478.401750000002,499.941650000002,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Addis Ababa",NA
"54","Addis_DHS1900","Comprehensive",2028,48,"MW_hrs",439.434400000002,453.543000000002,466.774760000002,478.401750000002,499.941650000002,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Addis Ababa",NA
"55","Addis_DHS1900","Comprehensive",2028,48,"RN_hrs",0,0,0,0,0,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Addis Ababa",NA
"56","Addis_DHS1900","Comprehensive",2028,48,"UN_hrs",439.434400000002,453.543000000002,466.774760000002,478.401750000002,499.941650000002,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Addis Ababa",NA
"57","Addis_DHS1900","Comprehensive",2029,48,"EH_hrs",0,0,0,0,0,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Addis Ababa",NA
"58","Addis_DHS1900","Comprehensive",2029,48,"FH_hrs",0,0,0,0,0,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Addis Ababa",NA
"59","Addis_DHS1900","Comprehensive",2029,48,"HEW_hrs",439.222450000003,455.500000000002,470.444710000002,482.629000000002,503.965500000003,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Addis Ababa",NA
"60","Addis_DHS1900","Comprehensive",2029,48,"HO_hrs",439.222450000003,455.500000000002,470.444710000002,482.629000000002,503.965500000003,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Addis Ababa",NA
"61","Addis_DHS1900","Comprehensive",2029,48,"MW_hrs",439.222450000003,455.500000000002,470.444710000002,482.629000000002,503.965500000003,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Addis Ababa",NA
"62","Addis_DHS1900","Comprehensive",2029,48,"RN_hrs",0,0,0,0,0,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Addis Ababa",NA
"63","Addis_DHS1900","Comprehensive",2029,48,"UN_hrs",439.222450000003,455.500000000002,470.444710000002,482.629000000002,503.965500000003,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Addis Ababa",NA
"64","Addis_DHS1900","Comprehensive",2030,48,"EH_hrs",440.774000000002,457.433250000002,473.640700000003,484.913000000002,508.198100000004,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Addis Ababa",NA
"65","Addis_DHS1900","Comprehensive",2030,48,"FH_hrs",440.774000000002,457.433250000002,473.640700000003,484.913000000002,508.198100000004,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Addis Ababa",NA
"66","Addis_DHS1900","Comprehensive",2030,48,"HEW_hrs",440.774000000002,457.433250000002,473.640700000003,484.913000000002,508.198100000004,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Addis Ababa",NA
"67","Addis_DHS1900","Comprehensive",2030,48,"HO_hrs",440.774000000002,457.433250000002,473.640700000003,484.913000000002,508.198100000004,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Addis Ababa",NA
"68","Addis_DHS1900","Comprehensive",2030,48,"MW_hrs",440.774000000002,457.433250000002,473.640700000003,484.913000000002,508.198100000004,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Addis Ababa",NA
"69","Addis_DHS1900","Comprehensive",2030,48,"RN_hrs",440.774000000002,457.433250000002,473.640700000003,484.913000000002,508.198100000004,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Addis Ababa",NA
"70","Addis_DHS1900","Comprehensive",2030,48,"UN_hrs",440.774000000002,457.433250000002,473.640700000003,484.913000000002,508.198100000004,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Addis Ababa",NA
"71","Addis_DHS1900","Comprehensive",2031,48,"EH_hrs",440.287100000003,459.449500000002,475.718130000002,488.324250000001,512.960250000003,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Addis Ababa",NA
"72","Addis_DHS1900","Comprehensive",2031,48,"FH_hrs",440.287100000003,459.449500000002,475.718130000002,488.324250000001,512.960250000003,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Addis Ababa",NA
"73","Addis_DHS1900","Comprehensive",2031,48,"HEW_hrs",440.287100000003,459.449500000002,475.718130000002,488.324250000001,512.960250000003,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Addis Ababa",NA
"74","Addis_DHS1900","Comprehensive",2031,48,"HO_hrs",440.287100000003,459.449500000002,475.718130000002,488.324250000001,512.960250000003,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Addis Ababa",NA
"75","Addis_DHS1900","Comprehensive",2031,48,"MW_hrs",440.287100000003,459.449500000002,475.718130000002,488.324250000001,512.960250000003,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Addis Ababa",NA
"76","Addis_DHS1900","Comprehensive",2031,48,"RN_hrs",440.287100000003,459.449500000002,475.718130000002,488.324250000001,512.960250000003,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Addis Ababa",NA
"77","Addis_DHS1900","Comprehensive",2031,48,"UN_hrs",440.287100000003,459.449500000002,475.718130000002,488.324250000001,512.960250000003,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Addis Ababa",NA
"78","Addis_DHS1900","Comprehensive",2032,48,"EH_hrs",438.637300000003,459.239750000003,477.901000000002,493.130500000002,519.276250000003,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Addis Ababa",NA
"79","Addis_DHS1900","Comprehensive",2032,48,"FH_hrs",438.637300000003,459.239750000003,477.901000000002,493.130500000002,519.276250000003,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Addis Ababa",NA
"80","Addis_DHS1900","Comprehensive",2032,48,"HEW_hrs",438.637300000003,459.239750000003,477.901000000002,493.130500000002,519.276250000003,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Addis Ababa",NA
"81","Addis_DHS1900","Comprehensive",2032,48,"HO_hrs",438.637300000003,459.239750000003,477.901000000002,493.130500000002,519.276250000003,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Addis Ababa",NA
"82","Addis_DHS1900","Comprehensive",2032,48,"MW_hrs",438.637300000003,459.239750000003,477.901000000002,493.130500000002,519.276250000003,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Addis Ababa",NA
"83","Addis_DHS1900","Comprehensive",2032,48,"RN_hrs",438.637300000003,459.239750000003,477.901000000002,493.130500000002,519.276250000003,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Addis Ababa",NA
"84","Addis_DHS1900","Comprehensive",2032,48,"UN_hrs",438.637300000003,459.239750000003,477.901000000002,493.130500000002,519.276250000003,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Addis Ababa",NA
"85","Addis_DHS1900","Comprehensive",2033,48,"EH_hrs",439.280450000002,460.819750000002,478.662270000002,493.250500000002,521.560450000003,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Addis Ababa",NA
"86","Addis_DHS1900","Comprehensive",2033,48,"FH_hrs",439.280450000002,460.819750000002,478.662270000002,493.250500000002,521.560450000003,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Addis Ababa",NA
"87","Addis_DHS1900","Comprehensive",2033,48,"HEW_hrs",439.280450000002,460.819750000002,478.662270000002,493.250500000002,521.560450000003,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Addis Ababa",NA
"88","Addis_DHS1900","Comprehensive",2033,48,"HO_hrs",439.280450000002,460.819750000002,478.662270000002,493.250500000002,521.560450000003,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Addis Ababa",NA
"89","Addis_DHS1900","Comprehensive",2033,48,"MW_hrs",439.280450000002,460.819750000002,478.662270000002,493.250500000002,521.560450000003,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Addis Ababa",NA
"90","Addis_DHS1900","Comprehensive",2033,48,"RN_hrs",439.280450000002,460.819750000002,478.662270000002,493.250500000002,521.560450000003,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Addis Ababa",NA
"91","Addis_DHS1900","Comprehensive",2033,48,"UN_hrs",439.280450000002,460.819750000002,478.662270000002,493.250500000002,521.560450000003,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Addis Ababa",NA
"92","Addis_DHS1900","Comprehensive",2034,48,"EH_hrs",440.755650000003,459.804250000003,479.596890000002,497.710250000002,523.747650000002,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Addis Ababa",NA
"93","Addis_DHS1900","Comprehensive",2034,48,"FH_hrs",440.755650000003,459.804250000003,479.596890000002,497.710250000002,523.747650000002,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Addis Ababa",NA
"94","Addis_DHS1900","Comprehensive",2034,48,"HEW_hrs",440.755650000003,459.804250000003,479.596890000002,497.710250000002,523.747650000002,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Addis Ababa",NA
"95","Addis_DHS1900","Comprehensive",2034,48,"HO_hrs",440.755650000003,459.804250000003,479.596890000002,497.710250000002,523.747650000002,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Addis Ababa",NA
