"","Scenario_ID","Year","WeeksPerYr.x","HrsPerWeek.x","CI05","CI25","MeanHrs","CI75","CI95","WeeksPerYr.y","HrsPerWeek.y","BaselinePop","o_PopGrowth","o_Fertility_decr","o_MHIVTB_decr","o_ChildDis_decr","sheet_TaskValues","sheet_PopValues","sheet_SeasonalityCurves","sheet_Cadre","DeliveryModel","Geography_dontedit","Notes"
"1","ComprehensiveModel",2021,48,32,6764.93500000002,6915.33750000001,7000.02650000001,7092.13333333334,7261.00250000001,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Tigray",NA
"2","ComprehensiveModel",2022,48,32,6741.46166666669,6909.92916666668,7006.18600000001,7138.00000000002,7287.74000000002,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Tigray",NA
"3","ComprehensiveModel",2023,48,32,6674.72083333336,6883.74583333334,7009.05550000001,7150.33333333335,7269.6591666667,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Tigray",NA
"4","ComprehensiveModel",2024,48,32,6632.28000000003,6864.23749999999,7008.95550000001,7177.67916666668,7320.31416666668,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Tigray",NA
"5","ComprehensiveModel",2025,48,32,7014.87166666668,7270.3541666667,7441.16083333335,7614.30416666668,7833.64333333334,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Tigray",NA
"6","ComprehensiveModel",2026,48,32,7025.24083333336,7319.91250000001,7494.40133333335,7684.08750000003,7909.13333333336,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Tigray",NA
"7","ComprehensiveModel",2027,48,32,7071.47000000001,7336.51250000001,7545.45100000001,7734.41250000001,7956.39083333335,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Tigray",NA
"8","ComprehensiveModel",2028,48,32,7147.23083333336,7377.98333333336,7592.41816666668,7792.45833333336,8110.33833333336,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Tigray",NA
"9","ComprehensiveModel",2029,48,32,7099.32583333335,7433.87083333334,7652.35633333335,7909.84166666668,8221.82666666668,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Tigray",NA
"10","ComprehensiveModel",2030,48,32,7152.36916666669,7477.37916666669,7710.31433333335,7971.55416666666,8309.38500000001,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Tigray",NA
"11","ComprehensiveModel",2031,48,32,7122.64916666668,7503.24166666667,7769.18966666668,8034.17500000001,8380.13333333336,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Tigray",NA
"12","ComprehensiveModel",2032,48,32,7177.73583333334,7541.50833333333,7836.09350000001,8134.37083333334,8483.51250000001,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Tigray",NA
"13","ComprehensiveModel",2033,48,32,7237.11583333335,7592.77916666669,7894.31266666668,8170.70416666669,8551.81166666669,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Tigray",NA
"14","ComprehensiveModel",2034,48,32,7261.63166666669,7629.98333333336,7964.14350000001,8245.92500000003,8626.3191666667,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Tigray",NA
"15","ComprehensiveModel",2035,48,32,7307.46000000002,7700.57500000003,8032.25783333334,8346.45,8825.93333333335,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Tigray",NA
"16","Comprehensive_A",2021,48,32,6664.04666666668,6804.84166666668,6886.13800000001,6971.43750000002,7136.50916666668,48,32,5000,FALSE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Tigray",NA
"17","Comprehensive_A",2022,48,32,6526.60833333336,6688.71250000002,6774.02483333335,6886.69583333334,7037.29,48,32,5000,FALSE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Tigray",NA
"18","Comprehensive_A",2023,48,32,6376.1525,6563.35000000001,6663.81700000001,6790.63750000002,6887.39166666666,48,32,5000,FALSE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Tigray",NA
"19","Comprehensive_A",2024,48,32,6239.21916666668,6441.15833333335,6555.01350000001,6690.93333333335,6816.02416666669,48,32,5000,FALSE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Tigray",NA
"20","Comprehensive_A",2025,48,32,6551.02250000002,6737.75416666668,6884.69783333335,7018.54166666669,7182.41666666667,48,32,5000,FALSE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Tigray",NA
"21","Comprehensive_A",2026,48,32,6484.1825,6699.35000000002,6831.15600000001,6958.77916666667,7150.37916666669,48,32,5000,FALSE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Tigray",NA
"22","Comprehensive_A",2027,48,32,6433.54000000001,6634.08333333335,6780.35200000001,6927.57916666669,7088.27166666669,48,32,5000,FALSE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Tigray",NA
"23","Comprehensive_A",2028,48,32,6397.96333333335,6583.78750000002,6725.81833333335,6866.07083333336,7077.44833333334,48,32,5000,FALSE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Tigray",NA
"24","Comprehensive_A",2029,48,32,6333.75333333335,6518.12500000002,6685.43966666668,6857.75416666668,7050.93249999999,48,32,5000,FALSE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Tigray",NA
"25","Comprehensive_A",2030,48,32,6270.78916666668,6480.93333333335,6646.30533333335,6810.21666666669,6999.50833333336,48,32,5000,FALSE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Tigray",NA
"26","Comprehensive_A",2031,48,32,6250.71583333334,6443.03750000002,6608.68516666668,6787.50000000002,6982.16000000001,48,32,5000,FALSE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Tigray",NA
"27","Comprehensive_A",2032,48,32,6225.77,6418.83750000001,6578.83900000002,6783.7375,6969.65000000002,48,32,5000,FALSE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Tigray",NA
"28","Comprehensive_A",2033,48,32,6211.51416666667,6368.86250000003,6543.24866666668,6694.98333333335,6923.9416666667,48,32,5000,FALSE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Tigray",NA
"29","Comprehensive_A",2034,48,32,6152.16666666669,6333.35833333335,6516.60700000002,6690.39166666668,6910.63916666668,48,32,5000,FALSE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Tigray",NA
"30","Comprehensive_A",2035,48,32,6084.52833333334,6311.93750000001,6489.08566666668,6654.60416666668,6879.55583333334,48,32,5000,FALSE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Tigray",NA
"31","Comprehensive_B",2021,48,32,6694.37666666667,6817.82916666669,6905.34400000001,6992.17500000002,7148.90250000001,48,32,5000,FALSE,FALSE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Tigray",NA
"32","Comprehensive_B",2022,48,32,6559.60000000003,6734.90000000002,6813.08916666668,6919.47916666668,7077.19583333336,48,32,5000,FALSE,FALSE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Tigray",NA
