"","Scenario_ID","Year","Month","WeeksPerYr","HrsPerWeek","CI05","CI25","CI50","CI75","CI95","BaselinePop","o_PopGrowth","o_Fertility_decr","o_MHIVTB_decr","o_ChildDis_decr","sheet_TaskValues","sheet_PopValues","sheet_SeasonalityCurves","sheet_Cadre","DeliveryModel","Geography_dontedit","Notes"
"11","BasicModel",2021,11,48,32,228.696666666667,234.083333333333,233.476666666667,235.033333333334,236.286666666667,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"12","BasicModel",2021,12,48,32,225.026666666667,230.266666666667,229.856666666667,231.766666666667,232.593333333334,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"13","BasicModel",2022,1,48,32,231.573333333333,233.8,237.41,242.633333333333,243.793333333333,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"14","BasicModel",2022,2,48,32,235.636666666667,235.783333333333,241.133333333333,245.583333333334,247.556666666667,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"15","BasicModel",2022,3,48,32,235.46,237.433333333333,241.956666666667,246.016666666667,248.11,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"16","BasicModel",2022,4,48,32,230.916666666667,232.983333333333,237.55,241.3,243.913333333333,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"17","BasicModel",2022,5,48,32,226.073333333333,228.166666666667,232.646666666667,236.7,238.753333333334,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"18","BasicModel",2022,6,48,32,222.723333333333,224.883333333333,229.266666666667,233.65,235.383333333333,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"19","BasicModel",2022,7,48,32,223.043333333333,225.15,229.36,233.95,235.416666666667,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"20","BasicModel",2022,8,48,32,221.406666666667,223.5,227.813333333333,232.6,233.92,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"21","BasicModel",2022,9,48,32,227.883333333333,229.883333333333,234.126666666667,238.8,240.293333333333,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"22","BasicModel",2022,10,48,32,232.013333333333,234.266666666667,238.3,243.266666666667,244.906666666667,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"23","BasicModel",2022,11,48,32,234.18,235.5,239.95,244.916666666667,246.636666666667,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"24","BasicModel",2022,12,48,32,230.493333333333,232,236.426666666667,241.733333333334,243.026666666667,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"25","BasicModel",2023,1,48,32,240.19,242.35,245.613333333333,250.3,251.886666666667,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"26","BasicModel",2023,2,48,32,242.886666666667,246.633333333333,248.873333333333,252.883333333334,254.31,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"27","BasicModel",2023,3,48,32,242.626666666667,247.933333333333,249.33,252.666666666667,254.373333333333,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"28","BasicModel",2023,4,48,32,238.346666666667,243.4,244.936666666667,248.416666666667,249.963333333333,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"29","BasicModel",2023,5,48,32,233.58,237.966666666667,239.96,244.266666666667,244.693333333333,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"30","BasicModel",2023,6,48,32,230.38,233.9,236.49,241.316666666667,241.45,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"31","BasicModel",2023,7,48,32,230.65,233.583333333333,236.453333333333,241.1,241.82,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"32","BasicModel",2023,8,48,32,228.853333333333,232,234.953333333333,239.75,240.603333333334,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"33","BasicModel",2023,9,48,32,235.236666666667,238.25,241.276666666667,246.433333333333,246.66,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"34","BasicModel",2023,10,48,32,239.31,242.616666666667,245.543333333333,250.983333333334,251.33,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"35","BasicModel",2023,11,48,32,241.393333333333,244.433333333333,247.33,252.233333333333,253.34,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"36","BasicModel",2023,12,48,32,237.48,241.4,243.936666666667,249.116666666667,250.13,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"37","BasicModel",2024,1,48,32,245.743333333334,246.783333333333,251.56,255.716666666667,258.503333333334,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"38","BasicModel",2024,2,48,32,247.726666666667,249.833333333333,254.973333333333,258.133333333334,262.64,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"39","BasicModel",2024,3,48,32,247.19,250.416666666667,255.69,258.583333333333,263.57,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"40","BasicModel",2024,4,48,32,242.95,245.683333333333,251.256666666667,254.116666666667,259.09,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"41","BasicModel",2024,5,48,32,238.293333333333,240.266666666667,246.076666666667,249.35,253.363333333333,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"42","BasicModel",2024,6,48,32,235.256666666667,236.483333333333,242.476666666667,246.333333333334,249.653333333333,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"43","BasicModel",2024,7,48,32,235.486666666667,236.166666666667,242.263333333333,246.533333333334,249.293333333333,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"44","BasicModel",2024,8,48,32,233.846666666667,234.9,240.876666666667,245.566666666667,248.166666666667,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"45","BasicModel",2024,9,48,32,240.363333333333,241.55,247.22,251.483333333333,254.536666666667,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"46","BasicModel",2024,10,48,32,244.66,246.166666666667,251.466666666667,255.666666666667,259,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"47","BasicModel",2024,11,48,32,246.906666666667,248.266666666667,253.35,257.133333333333,260.933333333334,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"48","BasicModel",2024,12,48,32,243.25,245.583333333333,250.243333333333,254.516666666667,258.196666666667,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"49","BasicModel",2025,1,48,32,237.22,247.166666666667,252.686666666667,261.7,265.246666666667,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"50","BasicModel",2025,2,48,32,239.92,252.266666666667,256.3,265.216666666667,268.39,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"51","BasicModel",2025,3,48,32,240.223333333333,253.85,257.12,265.6,268.56,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"52","BasicModel",2025,4,48,32,236.27,249.083333333333,252.81,261.116666666667,264.33,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"53","BasicModel",2025,5,48,32,232.133333333333,243.666666666667,247.85,255.1,259.793333333333,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"54","BasicModel",2025,6,48,32,229.716666666667,240.116666666667,244.573333333333,251.066666666667,256.933333333333,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"55","BasicModel",2025,7,48,32,230.106666666667,239.733333333333,244.55,250.65,257.41,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"56","BasicModel",2025,8,48,32,228.326666666667,238.5,243.11,249.766666666667,256.113333333333,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"57","BasicModel",2025,9,48,32,234.496666666667,245.483333333333,249.476666666667,256.316666666667,262.196666666667,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"58","BasicModel",2025,10,48,32,238.236666666667,250.116666666667,253.603333333333,260.783333333334,266.516666666667,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"59","BasicModel",2025,11,48,32,239.62,251.766666666667,255.156666666667,262.883333333334,267.896666666667,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"60","BasicModel",2025,12,48,32,235.646666666667,248.9,251.85,260.633333333333,264.606666666667,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"61","BasicModel",2026,1,48,32,234.773333333333,249.266666666667,251.903333333333,262.133333333333,264.333333333333,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"62","BasicModel",2026,2,48,32,238.826666666667,255.8,256.1,263.166666666667,267.7,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"63","BasicModel",2026,3,48,32,240.05,258.716666666667,257.396666666667,262.366666666667,267.94,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"64","BasicModel",2026,4,48,32,236.31,253.883333333333,253.143333333333,258.266666666667,263.466666666667,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"65","BasicModel",2026,5,48,32,232.046666666667,248.366666666667,248.166666666667,254.466666666667,257.933333333333,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"66","BasicModel",2026,6,48,32,229.16,244.266666666667,244.716666666667,252.116666666667,254.463333333333,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"67","BasicModel",2026,7,48,32,229.35,243.95,244.633333333333,252.933333333333,254.266666666667,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"68","BasicModel",2026,8,48,32,227.526666666667,242.166666666667,243.106666666667,251.616666666667,253.536666666667,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"69","BasicModel",2026,9,48,32,232.943333333333,248.583333333333,249.066666666667,257.383333333333,259.876666666667,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"70","BasicModel",2026,10,48,32,236.086666666667,252.7,252.866666666667,261.416666666667,264.216666666667,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"71","BasicModel",2026,11,48,32,237.15,253.95,254.163333333333,262.6,265.813333333333,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"72","BasicModel",2026,12,48,32,233.446666666667,250.566666666667,250.87,259.3,263.486666666667,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"73","BasicModel",2027,1,48,32,230.876666666667,244.983333333334,253.216666666667,261.666666666667,273.32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"74","BasicModel",2027,2,48,32,232.926666666667,248.5,256.17,262.833333333333,277.02,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"75","BasicModel",2027,3,48,32,232.813333333333,249.866666666667,256.563333333333,262.166666666667,277.7,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"76","BasicModel",2027,4,48,32,229.5,245.566666666667,252.433333333333,258.416666666667,273.363333333333,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"77","BasicModel",2027,5,48,32,225.703333333333,240.116666666667,247.593333333333,254.866666666667,267.493333333333,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"78","BasicModel",2027,6,48,32,223.29,235.516666666667,244.41,253.016666666667,263.963333333333,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"79","BasicModel",2027,7,48,32,223.936666666667,234.816666666667,244.543333333333,253.883333333333,263.736666666667,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"80","BasicModel",2027,8,48,32,222.083333333333,233.016666666667,243.056666666667,252.5,262.9,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"81","BasicModel",2027,9,48,32,227.79,238.75,249.296666666667,258.15,269.496666666667,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"82","BasicModel",2027,10,48,32,231.243333333333,242.15,253.373333333333,261.866666666667,274,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"83","BasicModel",2027,11,48,32,232.53,243.783333333333,254.823333333333,262.75,275.63,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"84","BasicModel",2027,12,48,32,228.426666666667,240.533333333334,251.41,259.183333333333,273.076666666667,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"85","BasicModel",2028,1,48,32,227.63,240.683333333333,254.416666666667,263.966666666667,279.7,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"86","BasicModel",2028,2,48,32,230.623333333333,243.783333333333,257.953333333333,269.25,284.103333333333,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"87","BasicModel",2028,3,48,32,231.043333333333,244.416666666667,258.513333333333,270.7,284.966666666667,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"88","BasicModel",2028,4,48,32,227.693333333333,240.066666666667,254.423333333333,265.766666666667,280.286666666667,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"89","BasicModel",2028,5,48,32,223.91,235.416666666667,249.783333333333,260.316666666667,274.183333333333,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"90","BasicModel",2028,6,48,32,221.476666666667,231.916666666667,246.756666666667,256.7,270.153333333333,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"91","BasicModel",2028,7,48,32,221.99,231.55,246.966666666667,256.4,270.04,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"92","BasicModel",2028,8,48,32,220.153333333333,230.033333333333,245.586666666667,254.983333333333,269.036666666667,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"93","BasicModel",2028,9,48,32,225.71,236.283333333333,251.8,262.183333333333,275.823333333333,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"94","BasicModel",2028,10,48,32,228.896666666667,239.683333333333,255.653333333333,266.75,280.296666666667,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"95","BasicModel",2028,11,48,32,230.143333333333,241.116666666667,256.94,268.266666666667,281.893333333333,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"96","BasicModel",2028,12,48,32,226.08,237.8,253.54,264.866666666667,279.053333333333,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"97","BasicModel",2029,1,48,32,228.11,240.683333333333,260.12,277.383333333333,289.423333333333,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"98","BasicModel",2029,2,48,32,230.67,246.483333333333,263.68,283.05,292.53,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"99","BasicModel",2029,3,48,32,230.883333333333,249.683333333333,264.316666666667,284.4,292.466666666667,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"100","BasicModel",2029,4,48,32,227.613333333333,245.666666666667,260.346666666667,279.5,287.846666666667,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"101","BasicModel",2029,5,48,32,223.94,240.5,255.646666666667,274,281.573333333333,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"102","BasicModel",2029,6,48,32,221.773333333333,236.533333333333,252.61,269.9,277.593333333333,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"103","BasicModel",2029,7,48,32,222.333333333333,235.6,252.87,269.966666666667,277.606666666667,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"104","BasicModel",2029,8,48,32,220.596666666667,233.983333333333,251.45,268.183333333333,276.676666666667,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"105","BasicModel",2029,9,48,32,226.273333333333,239.766666666667,257.753333333333,275.233333333333,284.073333333333,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"106","BasicModel",2029,10,48,32,229.523333333333,242.616666666667,261.7,279.8,289.173333333333,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"107","BasicModel",2029,11,48,32,230.776666666667,243.616666666667,262.953333333333,281.216666666667,291.163333333333,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"108","BasicModel",2029,12,48,32,226.743333333333,240.583333333333,259.47,277.333333333333,288.306666666667,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"109","BasicModel",2030,1,48,32,229.876666666667,243.316666666667,262.1,276.166666666667,288.1,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"110","BasicModel",2030,2,48,32,232.876666666667,248.916666666667,265.293333333333,278.483333333333,291.723333333333,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"111","BasicModel",2030,3,48,32,233.496666666667,251.75,265.676666666667,277.333333333333,291.84,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"112","BasicModel",2030,4,48,32,230.453333333333,248.066666666667,261.716666666667,272.216666666667,286.976666666667,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"113","BasicModel",2030,5,48,32,226.89,243.516666666667,257.306666666667,268.683333333333,281.11,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"114","BasicModel",2030,6,48,32,224.91,240.35,254.536666666667,267.233333333333,277.393333333333,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"115","BasicModel",2030,7,48,32,225.653333333333,240.4,255.07,268.45,277.53,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"116","BasicModel",2030,8,48,32,223.78,238.433333333333,253.63,267.166666666667,276.66,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
