"","Scenario_ID","Year","WeeksPerYr.x","HrsPerWeek.x","CI05","CI25","CI50","CI75","CI95","WeeksPerYr.y","HrsPerWeek.y","BaselinePop","o_PopGrowth","o_Fertility_decr","o_MHIVTB_decr","o_ChildDis_decr","sheet_TaskValues","sheet_PopValues","sheet_SeasonalityCurves","sheet_Cadre","DeliveryModel","Geography_dontedit","Notes"
"1","ComprehensiveModel",2021,48,32,3048.84083333334,3168.12083333334,3230.47383333334,3300.93333333334,3393.15166666668,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Dire Dawa",NA
"2","ComprehensiveModel",2022,48,32,3061.32000000001,3219.32916666668,3291.77350000001,3396.54166666667,3489.30750000001,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Dire Dawa",NA
"3","ComprehensiveModel",2023,48,32,3073.14250000001,3248.71250000001,3349.16950000001,3456.22916666667,3584.00000000001,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Dire Dawa",NA
"4","ComprehensiveModel",2024,48,32,3094.55416666667,3290.57083333334,3400.01450000001,3511.675,3663.74666666668,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Dire Dawa",NA
"5","ComprehensiveModel",2025,48,32,3132.22416666667,3294.55833333334,3445.79333333334,3601.76666666668,3792.63166666668,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Dire Dawa",NA
"6","ComprehensiveModel",2026,48,32,3140.63916666667,3309.07916666668,3475.69733333334,3636.525,3842.41000000001,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Dire Dawa",NA
"7","ComprehensiveModel",2027,48,32,3109.42,3314.97500000001,3498.82166666667,3656.91666666668,3905.96416666668,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Dire Dawa",NA
"8","ComprehensiveModel",2028,48,32,3151.98916666668,3352.19583333334,3519.42500000001,3674.15,3926.96583333335,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Dire Dawa",NA
"9","ComprehensiveModel",2029,48,32,3130.75083333334,3363.02916666667,3541.59816666667,3718.07916666667,3972.98000000002,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Dire Dawa",NA
"10","ComprehensiveModel",2030,48,32,3109.30083333334,3388.14166666667,3562.33566666667,3738.70416666667,4048.82000000002,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Dire Dawa",NA
"11","ComprehensiveModel",2031,48,32,3113.25833333334,3372.33333333334,3584.82233333334,3758.49166666667,4109.75083333335,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Dire Dawa",NA
"12","ComprehensiveModel",2032,48,32,3103.05916666668,3411.92083333335,3618.07216666667,3825.42500000001,4117.2175,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Dire Dawa",NA
"13","ComprehensiveModel",2033,48,32,3124.45416666667,3404.06666666667,3637.29500000001,3818.35416666667,4171.3475,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Dire Dawa",NA
"14","ComprehensiveModel",2034,48,32,3143.24750000001,3403.66666666667,3667.20800000001,3842.99166666667,4229.36750000002,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Dire Dawa",NA
"15","ComprehensiveModel",2035,48,32,3183.32583333334,3419.40416666668,3714.68250000001,3922.91250000001,4288.45916666667,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Dire Dawa",NA
"16","Comprehensive_A",2021,48,32,2982.43916666667,3084.33750000001,3145.10583333334,3209.47083333335,3299.35166666668,48,32,5000,FALSE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Dire Dawa",NA
"17","Comprehensive_A",2022,48,32,2914.72750000001,3049.25416666667,3120.31050000001,3210.17500000001,3300.06166666668,48,32,5000,FALSE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Dire Dawa",NA
"18","Comprehensive_A",2023,48,32,2862.89000000001,3003.82083333334,3092.58316666667,3179.24166666668,3272.52500000001,48,32,5000,FALSE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Dire Dawa",NA
"19","Comprehensive_A",2024,48,32,2810.94666666667,2978.4125,3055.73200000001,3139.54166666667,3263.18250000001,48,32,5000,FALSE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Dire Dawa",NA
"20","Comprehensive_A",2025,48,32,2771.07166666667,2899.10833333334,3018.75150000001,3131.66666666668,3274.87250000001,48,32,5000,FALSE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Dire Dawa",NA
"21","Comprehensive_A",2026,48,32,2715.13166666666,2855.17916666667,2966.503,3072.06250000001,3225.25,48,32,5000,FALSE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Dire Dawa",NA
"22","Comprehensive_A",2027,48,32,2637.65416666667,2787.95,2912.3045,3022.62916666667,3177.58416666668,48,32,5000,FALSE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Dire Dawa",NA
"23","Comprehensive_A",2028,48,32,2610.44916666667,2747.425,2859.93166666667,2959.89166666667,3121.20416666668,48,32,5000,FALSE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Dire Dawa",NA
"24","Comprehensive_A",2029,48,32,2563.17500000001,2697.52916666667,2812.6915,2912.29166666667,3092.90833333334,48,32,5000,FALSE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Dire Dawa",NA
"25","Comprehensive_A",2030,48,32,2485.6825,2667.97916666667,2766.7335,2882.93750000001,3051.59333333334,48,32,5000,FALSE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Dire Dawa",NA
"26","Comprehensive_A",2031,48,32,2433.46416666667,2605.23333333334,2724.57183333334,2837.04583333333,3002.81000000001,48,32,5000,FALSE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Dire Dawa",NA
"27","Comprehensive_A",2032,48,32,2406.12166666667,2572.57083333333,2690.5405,2804.47916666667,2951.32083333334,48,32,5000,FALSE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Dire Dawa",NA
"28","Comprehensive_A",2033,48,32,2361.27333333333,2526.65833333334,2649.74883333334,2764.425,2911.08666666667,48,32,5000,FALSE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Dire Dawa",NA
"29","Comprehensive_A",2034,48,32,2331.54416666666,2478.83333333334,2618.05583333334,2756.3375,2878.09000000001,48,32,5000,FALSE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Dire Dawa",NA
"30","Comprehensive_A",2035,48,32,2345.77916666667,2456.97083333333,2599.434,2729.00416666667,2912.60333333335,48,32,5000,FALSE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Dire Dawa",NA
"31","Comprehensive_B",2021,48,32,2985.55416666668,3088.50416666667,3146.57683333334,3219.15833333334,3298.68166666669,48,32,5000,FALSE,FALSE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Dire Dawa",NA
"32","Comprehensive_B",2022,48,32,2913.6325,3057.33333333334,3124.65616666667,3219.52916666668,3296.51750000001,48,32,5000,FALSE,FALSE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Dire Dawa",NA
"33","Comprehensive_B",2023,48,32,2873.34333333334,3011.68333333334,3100.36233333334,3189.65000000001,3279.22416666667,48,32,5000,FALSE,FALSE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Dire Dawa",NA
"34","Comprehensive_B",2024,48,32,2825.05166666667,2972.01666666667,3069.14633333334,3161.64583333334,3288.74583333334,48,32,5000,FALSE,FALSE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Dire Dawa",NA
"35","Comprehensive_B",2025,48,32,2798.00333333334,2921.60000000001,3035.59466666667,3147.37083333334,3302.98000000001,48,32,5000,FALSE,FALSE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Dire Dawa",NA
"36","Comprehensive_B",2026,48,32,2744.54833333334,2867.04583333334,2993.33183333334,3097.37500000001,3250.92166666668,48,32,5000,FALSE,FALSE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Dire Dawa",NA
"37","Comprehensive_B",2027,48,32,2676.81416666667,2830.52083333334,2943.93033333334,3055.43750000001,3209.77666666668,48,32,5000,FALSE,FALSE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Dire Dawa",NA
"38","Comprehensive_B",2028,48,32,2630.0625,2785.88333333333,2895.1045,3021.95833333333,3145.61083333334,48,32,5000,FALSE,FALSE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Dire Dawa",NA
"39","Comprehensive_B",2029,48,32,2566.655,2758.00833333334,2851.192,2961.3875,3126.17,48,32,5000,FALSE,FALSE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Dire Dawa",NA
"40","Comprehensive_B",2030,48,32,2505.43916666667,2687.4125,2806.867,2947.17083333333,3092.91833333334,48,32,5000,FALSE,FALSE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Dire Dawa",NA
"41","Comprehensive_B",2031,48,32,2466.86,2657.42083333334,2763.89,2871.925,3022.40416666667,48,32,5000,FALSE,FALSE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Dire Dawa",NA
"42","Comprehensive_B",2032,48,32,2431.44,2619.60416666667,2732.1455,2861.41666666667,3017.435,48,32,5000,FALSE,FALSE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Dire Dawa",NA
"43","Comprehensive_B",2033,48,32,2387.58083333334,2570.7125,2689.6415,2817.93333333334,2941.35916666666,48,32,5000,FALSE,FALSE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Dire Dawa",NA
"44","Comprehensive_B",2034,48,32,2381.32416666667,2529.22083333334,2659.164,2780.775,2937.39583333335,48,32,5000,FALSE,FALSE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Dire Dawa",NA
"45","Comprehensive_B",2035,48,32,2351.915,2495.0625,2636.73216666667,2770.46666666667,2937.76000000001,48,32,5000,FALSE,FALSE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Dire Dawa",NA
