"","Scenario_ID","Year","WeeksPerYr.x","HrsPerWeek.x","CI05","CI25","MeanHrs","CI75","CI95","WeeksPerYr.y","HrsPerWeek.y","BaselinePop","o_PopGrowth","o_Fertility_decr","o_MHIVTB_decr","o_ChildDis_decr","sheet_TaskValues","sheet_PopValues","sheet_SeasonalityCurves","sheet_Cadre","DeliveryModel","Geography_dontedit","Notes"
"24","Comprehensive_A",2029,48,32,6459.14833333335,6632.73750000001,6795.90283333335,6905.46250000002,7086.69833333336,48,32,5000,FALSE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Addis Ababa",NA
"25","Comprehensive_A",2030,48,32,6436.80333333335,6588.91666666668,6743.93850000001,6891.18750000001,7066.47500000001,48,32,5000,FALSE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Addis Ababa",NA
"26","Comprehensive_A",2031,48,32,6330.65333333335,6522.95000000001,6680.68600000002,6832.87916666668,6997.93916666668,48,32,5000,FALSE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Addis Ababa",NA
"27","Comprehensive_A",2032,48,32,6291.11166666669,6467.22500000002,6621.28566666668,6780.52083333335,6959.10333333335,48,32,5000,FALSE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Addis Ababa",NA
"28","Comprehensive_A",2033,48,32,6213.55750000002,6377.00000000001,6550.60700000002,6706.27916666668,6922.70333333334,48,32,5000,FALSE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Addis Ababa",NA
"29","Comprehensive_A",2034,48,32,6134.82916666668,6314.40416666669,6487.39916666668,6663.97083333335,6874.01833333333,48,32,5000,FALSE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Addis Ababa",NA
"30","Comprehensive_A",2035,48,32,6050.31583333336,6249.45000000001,6418.57216666668,6573.75416666668,6819.80833333337,48,32,5000,FALSE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Addis Ababa",NA
"31","Comprehensive_B",2021,48,32,6145.25750000002,6250.72083333336,6320.94500000001,6386.20833333334,6489.72833333333,48,32,5000,FALSE,FALSE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Addis Ababa",NA
"32","Comprehensive_B",2022,48,32,6155.21583333334,6304.69166666667,6379.39033333334,6467.39583333335,6557.06166666668,48,32,5000,FALSE,FALSE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Addis Ababa",NA
"33","Comprehensive_B",2023,48,32,6191.27583333335,6330.36666666668,6426.17683333334,6535.68333333334,6623.86666666668,48,32,5000,FALSE,FALSE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Addis Ababa",NA
"34","Comprehensive_B",2024,48,32,6195.87000000001,6349.36666666668,6456.20133333334,6561.76666666667,6682.30500000001,48,32,5000,FALSE,FALSE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Addis Ababa",NA
"35","Comprehensive_B",2025,48,32,6619.61750000001,6794.82500000001,6911.78966666668,7023.52500000001,7184.47083333337,48,32,5000,FALSE,FALSE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Addis Ababa",NA
"36","Comprehensive_B",2026,48,32,6597.76916666669,6764.17916666667,6878.18316666668,6991.55833333333,7192.82666666668,48,32,5000,FALSE,FALSE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Addis Ababa",NA
"37","Comprehensive_B",2027,48,32,6543.93166666668,6687.86250000002,6824.73250000001,6933.39166666668,7138.99250000003,48,32,5000,FALSE,FALSE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Addis Ababa",NA
"38","Comprehensive_B",2028,48,32,6470.39333333334,6630.53750000002,6760.83100000001,6878.49166666668,7070.86250000003,48,32,5000,FALSE,FALSE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Addis Ababa",NA
"39","Comprehensive_B",2029,48,32,6391.40333333335,6548.35833333336,6701.66133333335,6824.30416666669,6994.70083333335,48,32,5000,FALSE,FALSE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Addis Ababa",NA
"40","Comprehensive_B",2030,48,32,6319.06666666667,6487.93333333335,6640.51233333335,6773.34166666668,6950.01416666667,48,32,5000,FALSE,FALSE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Addis Ababa",NA
"41","Comprehensive_B",2031,48,32,6247.83250000002,6412.48333333335,6569.29950000002,6713.74166666668,6859.98750000002,48,32,5000,FALSE,FALSE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Addis Ababa",NA
"42","Comprehensive_B",2032,48,32,6174.70916666669,6355.77500000001,6500.62450000002,6637.71666666669,6804.38916666668,48,32,5000,FALSE,FALSE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Addis Ababa",NA
"43","Comprehensive_B",2033,48,32,6116.10416666669,6268.05833333334,6423.22216666668,6573.07500000001,6750.03833333333,48,32,5000,FALSE,FALSE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Addis Ababa",NA
"44","Comprehensive_B",2034,48,32,6039.25250000002,6195.39583333335,6353.40300000002,6508.82083333335,6666.5675,48,32,5000,FALSE,FALSE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Addis Ababa",NA
"45","Comprehensive_B",2035,48,32,5942.41166666669,6126.40000000002,6282.01533333335,6427.39583333335,6645.23666666669,48,32,5000,FALSE,FALSE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Addis Ababa",NA
