"","Scenario_ID","Year","WeeksPerYr.x","HrsPerWeek.x","CI05","CI25","MeanHrs","CI75","CI95","WeeksPerYr.y","HrsPerWeek.y","BaselinePop","o_PopGrowth","o_Fertility_decr","o_MHIVTB_decr","o_ChildDis_decr","sheet_TaskValues","sheet_PopValues","sheet_SeasonalityCurves","sheet_Cadre","DeliveryModel","Geography_dontedit","Notes"
"12","ComprehensiveModel",2032,48,32,7133.90583333333,7483.71666666669,7747.23816666668,7966.55416666667,8403.0625,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Dire Dawa",NA
"13","ComprehensiveModel",2033,48,32,7147.66166666669,7483.27916666667,7788.18100000001,8049.74166666667,8425.33250000001,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Dire Dawa",NA
"14","ComprehensiveModel",2034,48,32,7217.84833333335,7525.04166666667,7834.74600000001,8088.18333333333,8521.49750000002,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Dire Dawa",NA
"15","ComprehensiveModel",2035,48,32,7203.15750000002,7592.23750000002,7895.76850000001,8156.12083333335,8664.27583333333,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Dire Dawa",NA
"16","Comprehensive_A",2021,48,32,6388.74000000002,6488.66250000001,6567.90383333335,6638.49166666668,6759.03166666668,48,32,5000,FALSE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Dire Dawa",NA
"17","Comprehensive_A",2022,48,32,6308.60750000003,6452.21250000001,6536.62050000001,6629.11666666667,6746.28583333335,48,32,5000,FALSE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Dire Dawa",NA
"18","Comprehensive_A",2023,48,32,6257.51500000002,6401.27500000002,6500.07116666668,6618.41666666667,6696.71916666668,48,32,5000,FALSE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Dire Dawa",NA
"19","Comprehensive_A",2024,48,32,6196.82083333335,6340.41250000002,6451.27000000001,6555.44583333334,6682.18083333334,48,32,5000,FALSE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Dire Dawa",NA
"20","Comprehensive_A",2025,48,32,6536.78166666668,6713.67500000001,6838.12750000001,6948.13333333335,7129.85000000001,48,32,5000,FALSE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Dire Dawa",NA
"21","Comprehensive_A",2026,48,32,6495.40666666668,6625.1,6779.36500000001,6904.03333333335,7103.90250000002,48,32,5000,FALSE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Dire Dawa",NA
"22","Comprehensive_A",2027,48,32,6443.47250000002,6581.92083333335,6718.07450000001,6837.57500000001,7037.35750000001,48,32,5000,FALSE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Dire Dawa",NA
"23","Comprehensive_A",2028,48,32,6365.43833333335,6495.65000000003,6656.43366666668,6784.02500000002,6969.98000000003,48,32,5000,FALSE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Dire Dawa",NA
"24","Comprehensive_A",2029,48,32,6304.41666666668,6443.40833333334,6603.95750000002,6737.00833333336,6919.36250000001,48,32,5000,FALSE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Dire Dawa",NA
"25","Comprehensive_A",2030,48,32,6220.76333333336,6412.14166666667,6556.05150000002,6715.31250000001,6868.81166666668,48,32,5000,FALSE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Dire Dawa",NA
"26","Comprehensive_A",2031,48,32,6202.23750000002,6352.975,6507.02983333335,6642.98750000003,6821.4925,48,32,5000,FALSE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Dire Dawa",NA
"27","Comprehensive_A",2032,48,32,6122.37083333336,6326.66250000001,6464.05650000002,6613.80416666668,6773.06833333336,48,32,5000,FALSE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Dire Dawa",NA
"28","Comprehensive_A",2033,48,32,6097.83083333335,6259.56666666667,6418.08083333335,6596.29583333335,6739.23750000002,48,32,5000,FALSE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Dire Dawa",NA
"29","Comprehensive_A",2034,48,32,6052.06666666668,6211.85833333335,6377.70783333335,6558.32083333335,6687.00416666669,48,32,5000,FALSE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Dire Dawa",NA
"30","Comprehensive_A",2035,48,32,6010.54166666669,6184.23333333334,6348.92600000001,6514.87083333333,6709.57333333336,48,32,5000,FALSE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Dire Dawa",NA
"31","Comprehensive_B",2021,48,32,6390.59250000001,6491.39166666667,6569.31683333335,6639.52916666668,6766.71333333334,48,32,5000,FALSE,FALSE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Dire Dawa",NA
"32","Comprehensive_B",2022,48,32,6308.55500000003,6456.87916666668,6540.96216666668,6632.28333333335,6752.69250000002,48,32,5000,FALSE,FALSE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Dire Dawa",NA
"33","Comprehensive_B",2023,48,32,6263.09500000002,6411.22916666668,6507.78233333335,6615.96666666668,6696.76250000001,48,32,5000,FALSE,FALSE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Dire Dawa",NA
"34","Comprehensive_B",2024,48,32,6215.27750000001,6355.97500000001,6464.74033333335,6558.92916666668,6690.38583333335,48,32,5000,FALSE,FALSE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Dire Dawa",NA
"35","Comprehensive_B",2025,48,32,6569.27416666668,6734.4041666667,6855.03466666668,6958.54583333334,7134.44916666668,48,32,5000,FALSE,FALSE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Dire Dawa",NA
"36","Comprehensive_B",2026,48,32,6514.35333333335,6667.97916666668,6806.38183333335,6925.16666666669,7117.58333333333,48,32,5000,FALSE,FALSE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Dire Dawa",NA
"37","Comprehensive_B",2027,48,32,6457.05583333335,6607.92500000001,6749.91433333335,6870.4375,7073.00500000001,48,32,5000,FALSE,FALSE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Dire Dawa",NA
"38","Comprehensive_B",2028,48,32,6387.76000000001,6536.66250000001,6691.61850000002,6820.32916666669,7009.70000000002,48,32,5000,FALSE,FALSE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Dire Dawa",NA
"39","Comprehensive_B",2029,48,32,6321.16000000002,6479.90833333336,6642.33600000001,6782.06250000001,6957.10666666668,48,32,5000,FALSE,FALSE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Dire Dawa",NA
"40","Comprehensive_B",2030,48,32,6249.90166666668,6457.84166666669,6596.25900000002,6742.26666666668,6904.99833333336,48,32,5000,FALSE,FALSE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Dire Dawa",NA
"41","Comprehensive_B",2031,48,32,6230.08583333335,6381.19166666667,6546.27600000002,6699.02500000002,6834.81666666669,48,32,5000,FALSE,FALSE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Dire Dawa",NA
"42","Comprehensive_B",2032,48,32,6128.81083333335,6361.71250000002,6505.74150000002,6663.74166666669,6818.4416666667,48,32,5000,FALSE,FALSE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Dire Dawa",NA
"43","Comprehensive_B",2033,48,32,6126.74916666669,6299.89583333334,6457.79750000001,6594.63750000001,6769.30916666669,48,32,5000,FALSE,FALSE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Dire Dawa",NA
"44","Comprehensive_B",2034,48,32,6091.09583333335,6243.21666666669,6418.93200000001,6582.85000000002,6740.11416666669,48,32,5000,FALSE,FALSE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Dire Dawa",NA
"45","Comprehensive_B",2035,48,32,6013.59583333335,6205.17916666668,6386.14016666668,6555.42083333334,6724.32333333334,48,32,5000,FALSE,FALSE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Dire Dawa",NA
