"","Scenario_ID","Year","WeeksPerYr.x","HrsPerWeek.x","CI05","CI25","CI50","CI75","CI95","WeeksPerYr.y","HrsPerWeek.y","BaselinePop","o_PopGrowth","o_Fertility_decr","o_MHIVTB_decr","o_ChildDis_decr","sheet_TaskValues","sheet_PopValues","sheet_SeasonalityCurves","sheet_Cadre","DeliveryModel","Geography_dontedit","Notes"
"1","ComprehensiveModel",2021,48,32,3079.455,3210.63750000001,3263.51266666667,3327.67083333335,3422.88666666667,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Amhara",NA
"2","ComprehensiveModel",2022,48,32,3049.71083333334,3194.37916666667,3270.92533333334,3367.65416666667,3464.47500000001,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Amhara",NA
"3","ComprehensiveModel",2023,48,32,2999.0025,3193.28750000001,3287.82550000001,3400.40833333334,3481.34083333334,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Amhara",NA
"4","ComprehensiveModel",2024,48,32,3033.3775,3200.27500000001,3308.16600000001,3432.18333333334,3535.13083333333,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Amhara",NA
"5","ComprehensiveModel",2025,48,32,3010.5175,3194.21666666668,3324.43250000001,3468.10833333334,3638.50583333335,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Amhara",NA
"6","ComprehensiveModel",2026,48,32,3072.13916666668,3218.25416666667,3382.30050000001,3538.90000000001,3707.60333333335,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Amhara",NA
"7","ComprehensiveModel",2027,48,32,3114.58583333333,3298.43333333333,3446.98250000001,3605.06666666668,3818.69250000001,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Amhara",NA
"8","ComprehensiveModel",2028,48,32,3139.58416666667,3358.64166666667,3516.03816666667,3675.42083333335,3896.13916666667,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Amhara",NA
"9","ComprehensiveModel",2029,48,32,3188.79166666667,3429.01250000001,3589.24816666667,3763.33750000001,4006.84750000001,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Amhara",NA
"10","ComprehensiveModel",2030,48,32,3195.60916666668,3479.31666666667,3659.48900000001,3863.82083333335,4209.34583333334,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Amhara",NA
"11","ComprehensiveModel",2031,48,32,3274.71250000001,3555.19166666667,3736.86950000001,3938.26666666667,4287.18500000001,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Amhara",NA
"12","ComprehensiveModel",2032,48,32,3290.73750000001,3613.98750000001,3815.52616666667,4063.29583333334,4364.53250000001,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Amhara",NA
"13","ComprehensiveModel",2033,48,32,3372.75916666666,3616.12083333335,3882.70433333334,4131.64166666667,4544.81500000001,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Amhara",NA
"14","ComprehensiveModel",2034,48,32,3440.07500000001,3656.92916666667,3956.96100000001,4194.77500000001,4642.68250000001,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Amhara",NA
"15","ComprehensiveModel",2035,48,32,3470.23166666667,3736.44583333335,4040.88550000001,4257.27083333334,4703.00916666667,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Amhara",NA
"16","Comprehensive_A",2021,48,32,3020.27333333334,3133.52083333334,3188.73983333334,3249.24583333334,3356.05000000001,48,32,5000,FALSE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Amhara",NA
"17","Comprehensive_A",2022,48,32,2913.29416666667,3050.55833333334,3120.51433333334,3205.39166666667,3303.05250000001,48,32,5000,FALSE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Amhara",NA
"18","Comprehensive_A",2023,48,32,2811.32333333334,2981.575,3061.21333333334,3166.20416666667,3227.5775,48,32,5000,FALSE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Amhara",NA
"19","Comprehensive_A",2024,48,32,2774.05416666667,2918.4,3005.52516666667,3092.34583333333,3210.33583333334,48,32,5000,FALSE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Amhara",NA
"20","Comprehensive_A",2025,48,32,2702.05083333334,2851.10000000001,2950.59516666667,3050.29583333334,3177.51916666668,48,32,5000,FALSE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Amhara",NA
"21","Comprehensive_A",2026,48,32,2693.36,2813.4375,2930.58916666667,3058.72916666667,3161.00916666668,48,32,5000,FALSE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Amhara",NA
"22","Comprehensive_A",2027,48,32,2690.41416666667,2814.80833333334,2917.52383333334,3028.10833333334,3180.52166666667,48,32,5000,FALSE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Amhara",NA
"23","Comprehensive_A",2028,48,32,2636.49916666667,2803.92083333334,2905.49066666667,3034.04166666668,3147.05750000001,48,32,5000,FALSE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Amhara",NA
"24","Comprehensive_A",2029,48,32,2616.98583333333,2806.49166666667,2898.95783333334,3015.02083333334,3183.37083333334,48,32,5000,FALSE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Amhara",NA
"25","Comprehensive_A",2030,48,32,2592.87666666667,2777.95833333333,2888.18916666667,3007.41666666667,3202.47916666668,48,32,5000,FALSE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Amhara",NA
"26","Comprehensive_A",2031,48,32,2570.55666666666,2775.97500000001,2883.0625,3001.17916666667,3230.72500000001,48,32,5000,FALSE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Amhara",NA
"27","Comprehensive_A",2032,48,32,2576.72583333333,2757.3875,2877.13816666667,3010.40416666667,3194.66583333334,48,32,5000,FALSE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Amhara",NA
