"","Scenario_ID","Year","Month","WeeksPerYr.x","HrsPerWeek.x","CI05","CI25","CI50","CI75","CI95","WeeksPerYr.y","HrsPerWeek.y","BaselinePop","o_PopGrowth","o_Fertility_decr","o_MHIVTB_decr","o_ChildDis_decr","sheet_TaskValues","sheet_PopValues","sheet_SeasonalityCurves","sheet_Cadre","DeliveryModel","Geography_dontedit","Notes"
"1","ComprehensiveModel",2021,1,48,32,277.9,288.4125,293.368666666667,299.083333333334,305.449166666667,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Afar",NA
"2","ComprehensiveModel",2021,2,48,32,314.2975,327.475,336.3755,346.104166666667,354.414166666666,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Afar",NA
"3","ComprehensiveModel",2021,3,48,32,313.499166666667,327.429166666667,336.059166666667,346.0375,355.653333333333,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Afar",NA
"4","ComprehensiveModel",2021,4,48,32,294.180833333333,306.4,314.693666666667,323.879166666667,331.3875,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Afar",NA
"5","ComprehensiveModel",2021,5,48,32,297.836666666667,312.1375,320.166333333333,329.1375,337.6275,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Afar",NA
"6","ComprehensiveModel",2021,6,48,32,312.495,328.966666666667,337.269666666667,347.208333333333,357.854166666667,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Afar",NA
"7","ComprehensiveModel",2021,7,48,32,306.129166666667,321.9,330.134,339.404166666667,349.373333333333,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Afar",NA
"8","ComprehensiveModel",2021,8,48,32,275.459166666667,286.9375,294.925,303.025,311.890833333333,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Afar",NA
"9","ComprehensiveModel",2021,9,48,32,255.9325,268.908333333334,274.492166666667,281.354166666667,288.483333333334,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Afar",NA
"10","ComprehensiveModel",2021,10,48,32,267.371666666667,280.816666666667,286.069833333334,292.716666666667,299.539166666667,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Afar",NA
"11","ComprehensiveModel",2021,11,48,32,282.433333333334,297.358333333334,303.208333333333,310.304166666667,319.1975,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Afar",NA
"12","ComprehensiveModel",2021,12,48,32,276.595833333333,289.541666666667,295.880666666667,303.15,311.031666666667,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Afar",NA
"13","ComprehensiveModel",2022,1,48,32,312.974166666667,326.070833333333,334.1545,343,356.103333333333,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Afar",NA
"14","ComprehensiveModel",2022,2,48,32,339.735,356.558333333333,367.29,377.916666666667,397.1775,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Afar",NA
"15","ComprehensiveModel",2022,3,48,32,335.134166666667,350.75,362.076666666667,373.516666666667,392.59,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Afar",NA
"16","ComprehensiveModel",2022,4,48,32,314.43,326.9125,338.169833333333,348.6125,364.0575,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Afar",NA
"17","ComprehensiveModel",2022,5,48,32,319.489166666667,333.2,344.408666666667,356.275,370.9525,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Afar",NA
"18","ComprehensiveModel",2022,6,48,32,332.764166666667,349.929166666667,361.917166666667,373.6375,392.875833333333,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Afar",NA
"19","ComprehensiveModel",2022,7,48,32,328.27,344.170833333333,355.532,366.4875,383.775,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Afar",NA
"20","ComprehensiveModel",2022,8,48,32,295.414166666667,309.870833333334,318.961,329.354166666667,342.5975,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Afar",NA
"21","ComprehensiveModel",2022,9,48,32,276.583333333333,290.883333333333,298.082333333333,307,316.149166666667,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Afar",NA
"22","ComprehensiveModel",2022,10,48,32,288.343333333334,304.145833333333,311.089166666667,318.441666666667,329.533333333333,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Afar",NA
"23","ComprehensiveModel",2022,11,48,32,304.780833333333,322.941666666667,330.584,338.695833333333,352.063333333333,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Afar",NA
"24","ComprehensiveModel",2022,12,48,32,299.486666666667,314.675,323.094,331.933333333333,343.638333333333,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Afar",NA
"25","ComprehensiveModel",2023,1,48,32,338.904166666667,354.204166666667,365.990666666667,377.4625,390.405833333333,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Afar",NA
"26","ComprehensiveModel",2023,2,48,32,368.4225,388.5875,401.267,415.516666666667,431.596666666667,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Afar",NA
"27","ComprehensiveModel",2023,3,48,32,363.2075,379.770833333334,395.087166666667,409.358333333333,427.303333333333,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Afar",NA
