"","Scenario_ID","Year","WeeksPerYr.x","HrsPerWeek.x","CI05","CI25","MeanHrs","CI75","CI95","WeeksPerYr.y","HrsPerWeek.y","BaselinePop","o_PopGrowth","o_Fertility_decr","o_MHIVTB_decr","o_ChildDis_decr","sheet_TaskValues","sheet_PopValues","sheet_SeasonalityCurves","sheet_Cadre","DeliveryModel","Geography_dontedit","Notes"
"11","BasicServices",2031,48,32,762.310833333334,872.054166666667,986.758666666667,1090.36666666667,1202.65583333333,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TaskValues_basic","PopValues","SeasonalityCurves","Cadres","Basic","Ethiopia",NA
"12","BasicServices",2032,48,32,766.291666666667,892.170833333334,993.484833333333,1103.17916666667,1222.54666666667,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TaskValues_basic","PopValues","SeasonalityCurves","Cadres","Basic","Ethiopia",NA
"13","BasicServices",2033,48,32,744.06,887.8,998.868333333333,1093.7625,1271.2425,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TaskValues_basic","PopValues","SeasonalityCurves","Cadres","Basic","Ethiopia",NA
"14","BasicServices",2034,48,32,742.881666666666,897.770833333333,1007.1795,1101.09583333333,1265.13333333333,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TaskValues_basic","PopValues","SeasonalityCurves","Cadres","Basic","Ethiopia",NA
"15","BasicServices",2035,48,32,739.335,894.75,1013.3155,1099.54583333333,1281.75333333333,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TaskValues_basic","PopValues","SeasonalityCurves","Cadres","Basic","Ethiopia",NA
"16","Expanded",2021,48,32,1730.07,1772.4,1811.95,1849.22083333333,1904.50916666667,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TaskValues_ref","PopValues","SeasonalityCurves","Cadres","Expanded","Ethiopia",NA
"17","Expanded",2022,48,32,1743.6575,1789.025,1843.68083333333,1889.4125,1944.98583333334,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TaskValues_ref","PopValues","SeasonalityCurves","Cadres","Expanded","Ethiopia",NA
"18","Expanded",2023,48,32,1755.94,1814.12916666667,1869.78883333333,1916.375,1981.5625,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TaskValues_ref","PopValues","SeasonalityCurves","Cadres","Expanded","Ethiopia",NA
"19","Expanded",2024,48,32,1760.6125,1833.41666666667,1889.47416666667,1944.225,2019.22916666667,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TaskValues_ref","PopValues","SeasonalityCurves","Cadres","Expanded","Ethiopia",NA
"20","Expanded",2025,48,32,1754.5925,1851.9875,1913.46,1984.65833333333,2078.40833333333,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TaskValues_ref","PopValues","SeasonalityCurves","Cadres","Expanded","Ethiopia",NA
"21","Expanded",2026,48,32,1738.5375,1859.99166666667,1931.55566666667,2013.04583333333,2131.3625,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TaskValues_ref","PopValues","SeasonalityCurves","Cadres","Expanded","Ethiopia",NA
"22","Expanded",2027,48,32,1748.9425,1864.11666666667,1948.32033333333,2038.86666666667,2148.305,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TaskValues_ref","PopValues","SeasonalityCurves","Cadres","Expanded","Ethiopia",NA
"23","Expanded",2028,48,32,1766.79916666667,1887.02083333333,1969.11516666667,2057.49583333333,2186.81666666667,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TaskValues_ref","PopValues","SeasonalityCurves","Cadres","Expanded","Ethiopia",NA
"24","Expanded",2029,48,32,1759.65,1896.83333333333,1989.97566666667,2085.94166666667,2223.88583333333,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TaskValues_ref","PopValues","SeasonalityCurves","Cadres","Expanded","Ethiopia",NA
"25","Expanded",2030,48,32,1794.6575,1921.575,2012.0985,2111.22083333333,2251.54083333333,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TaskValues_ref","PopValues","SeasonalityCurves","Cadres","Expanded","Ethiopia",NA
"26","Expanded",2031,48,32,1796.10333333333,1934.39583333333,2031.602,2132.4125,2277.13583333333,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TaskValues_ref","PopValues","SeasonalityCurves","Cadres","Expanded","Ethiopia",NA
"27","Expanded",2032,48,32,1794.21666666667,1969.35833333333,2050.93366666667,2145.42916666667,2287.13166666667,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TaskValues_ref","PopValues","SeasonalityCurves","Cadres","Expanded","Ethiopia",NA
"28","Expanded",2033,48,32,1805.27916666667,1982.85833333333,2072.499,2164.35416666667,2335.03583333333,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TaskValues_ref","PopValues","SeasonalityCurves","Cadres","Expanded","Ethiopia",NA
"29","Expanded",2034,48,32,1809.10416666667,2003.42916666667,2093.5525,2191.72916666667,2383.3475,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TaskValues_ref","PopValues","SeasonalityCurves","Cadres","Expanded","Ethiopia",NA
"30","Expanded",2035,48,32,1816.99583333333,1987.20833333333,2113.2915,2221.55,2391.73083333333,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TaskValues_ref","PopValues","SeasonalityCurves","Cadres","Expanded","Ethiopia",NA
