"","Scenario_ID","Year","WeeksPerYr.x","HrsPerWeek.x","CI05","CI25","MeanHrs","CI75","CI95","WeeksPerYr.y","HrsPerWeek.y","BaselinePop","o_PopGrowth","o_Fertility_decr","o_MHIVTB_decr","o_ChildDis_decr","sheet_TaskValues","sheet_PopValues","sheet_SeasonalityCurves","sheet_Cadre","DeliveryModel","Geography_dontedit","Notes"
"20","Comprehensive_A",2025,48,32,6668.03000000002,6833.61250000002,6948.55466666668,7044.26666666667,7258.38083333333,48,32,5000,FALSE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Harari",NA
"21","Comprehensive_A",2026,48,32,6595.85583333335,6775.64583333335,6901.62300000002,7026.09583333336,7226.57000000002,48,32,5000,FALSE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Harari",NA
"22","Comprehensive_A",2027,48,32,6551.31666666669,6704.87083333336,6845.72900000002,6947.02500000002,7201.55416666667,48,32,5000,FALSE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Harari",NA
"23","Comprehensive_A",2028,48,32,6498.79083333336,6627.00000000003,6791.75900000002,6896.94166666671,7135.21250000002,48,32,5000,FALSE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Harari",NA
"24","Comprehensive_A",2029,48,32,6424.09166666667,6581.69583333335,6750.05916666668,6863.36666666667,7085.44250000001,48,32,5000,FALSE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Harari",NA
"25","Comprehensive_A",2030,48,32,6372.60916666668,6524.24583333337,6706.73850000002,6878.63750000002,7068.34083333336,48,32,5000,FALSE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Harari",NA
"26","Comprehensive_A",2031,48,32,6333.9041666667,6492.1625,6664.24200000002,6815.19583333335,6992.58666666669,48,32,5000,FALSE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Harari",NA
"27","Comprehensive_A",2032,48,32,6285.16166666667,6464.56250000003,6625.59700000002,6763.68333333335,6950.56000000002,48,32,5000,FALSE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Harari",NA
"28","Comprehensive_A",2033,48,32,6258.17416666668,6441.8541666667,6585.66666666668,6743.88333333334,6885.62083333336,48,32,5000,FALSE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Harari",NA
"29","Comprehensive_A",2034,48,32,6211.36250000001,6365.80416666668,6548.47916666668,6705.36666666669,6857.21083333335,48,32,5000,FALSE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Harari",NA
"30","Comprehensive_A",2035,48,32,6154.93250000001,6358.66666666667,6520.59300000001,6676.75416666668,6889.70166666667,48,32,5000,FALSE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Harari",NA
"31","Comprehensive_B",2021,48,32,6475.84833333335,6578.55416666667,6648.87233333334,6721.56666666668,6825.80583333334,48,32,5000,FALSE,FALSE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Harari",NA
"32","Comprehensive_B",2022,48,32,6399.56333333334,6536.52916666668,6622.52816666668,6717.07500000001,6852.12833333335,48,32,5000,FALSE,FALSE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Harari",NA
"33","Comprehensive_B",2023,48,32,6361.92750000002,6487.31666666669,6586.34050000001,6697.11250000001,6800.04000000001,48,32,5000,FALSE,FALSE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Harari",NA
"34","Comprehensive_B",2024,48,32,6300.93416666669,6435.58750000002,6551.58516666668,6657.7125,6785.22750000002,48,32,5000,FALSE,FALSE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Harari",NA
"35","Comprehensive_B",2025,48,32,6661.67666666669,6821.36666666668,6945.65300000002,7052.30000000001,7245.96583333334,48,32,5000,FALSE,FALSE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Harari",NA
"36","Comprehensive_B",2026,48,32,6593.73583333335,6769.06666666669,6895.89683333335,7026.31250000002,7213.36916666669,48,32,5000,FALSE,FALSE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Harari",NA
"37","Comprehensive_B",2027,48,32,6541.69916666668,6696.55416666668,6837.83616666668,6956.15833333336,7193.80500000003,48,32,5000,FALSE,FALSE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Harari",NA
"38","Comprehensive_B",2028,48,32,6483.84333333336,6612.52916666669,6784.67116666668,6898.3125,7110.94750000001,48,32,5000,FALSE,FALSE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Harari",NA
"39","Comprehensive_B",2029,48,32,6409.26333333334,6572.32500000002,6739.13700000002,6865.35000000002,7050.02083333336,48,32,5000,FALSE,FALSE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Harari",NA
"40","Comprehensive_B",2030,48,32,6358.60833333335,6525.86250000001,6695.90533333335,6878.80833333335,7039.57916666668,48,32,5000,FALSE,FALSE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Harari",NA
"41","Comprehensive_B",2031,48,32,6316.57166666669,6490.31666666668,6655.14033333335,6814.85416666668,6963.02500000002,48,32,5000,FALSE,FALSE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Harari",NA
"42","Comprehensive_B",2032,48,32,6265.85000000004,6470.65416666669,6617.05633333335,6766.68750000001,6926.28000000002,48,32,5000,FALSE,FALSE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Harari",NA
"43","Comprehensive_B",2033,48,32,6245.85916666669,6439.17916666669,6577.17000000002,6744.44166666668,6886.52666666667,48,32,5000,FALSE,FALSE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Harari",NA
"44","Comprehensive_B",2034,48,32,6198.99916666668,6353.04583333335,6539.98150000002,6694.33333333335,6885.92166666669,48,32,5000,FALSE,FALSE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Harari",NA
"45","Comprehensive_B",2035,48,32,6152.23666666669,6356.55000000003,6513.15766666668,6674.63333333335,6863.38166666666,48,32,5000,FALSE,FALSE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Harari",NA
