"","Scenario_ID","Year","WeeksPerYr.x","HrsPerWeek.x","CI05","CI25","MeanHrs","CI75","CI95","WeeksPerYr.y","HrsPerWeek.y","BaselinePop","o_PopGrowth","o_Fertility_decr","o_MHIVTB_decr","o_ChildDis_decr","sheet_TaskValues","sheet_PopValues","sheet_SeasonalityCurves","sheet_Cadre","DeliveryModel","Geography_dontedit","Notes"
"1","ComprehensiveModel",2021,48,32,6715.07416666665,6848.36666666667,6927.26700000001,7002.43750000002,7146.05750000001,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Oromia",NA
"2","ComprehensiveModel",2022,48,32,6681.67500000002,6841.17083333335,6947.28733333334,7057.525,7193.11416666669,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Oromia",NA
"3","ComprehensiveModel",2023,48,32,6666.62916666668,6831.22083333334,6968.61333333335,7114.64583333335,7227.86416666668,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Oromia",NA
"4","ComprehensiveModel",2024,48,32,6632.55083333334,6837.84583333334,6993.99783333335,7131.32500000001,7308.99750000001,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Oromia",NA
"5","ComprehensiveModel",2025,48,32,7022.69250000002,7281.63333333336,7454.44433333335,7630.09166666669,7843.41583333333,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Oromia",NA
"6","ComprehensiveModel",2026,48,32,7042.00833333335,7373.77083333336,7530.75033333335,7716.75000000002,7984.92583333332,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Oromia",NA
"7","ComprehensiveModel",2027,48,32,7107.23166666669,7420.30416666667,7606.34833333335,7768.04583333337,8094.985,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Oromia",NA
"8","ComprehensiveModel",2028,48,32,7162.71666666668,7473.54583333334,7685.01766666668,7886.47083333334,8237.73333333333,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Oromia",NA
"9","ComprehensiveModel",2029,48,32,7182.67666666668,7520.58333333335,7766.68983333335,8019.89583333336,8430.74166666668,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Oromia",NA
"10","ComprehensiveModel",2030,48,32,7241.40666666669,7594.46250000001,7859.04600000001,8117.83750000004,8478.22833333332,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Oromia",NA
